,0,1,2,3,4,5,6,7,8
0,0,-0.13836,0.97377,0.16876,2,-46,5.8905,923.75,4
1,0.25,-0.056282,0.87042,0.15736,2,-50,4.5099,924.25,4
2,1.25,-0.11491,0.88191,0.10035,2,-58.5,6.2034,921.75,2
3,2,-0.11491,0.88191,0.10035,2,-55,4.108,925.25,2
4,3.75,-0.11491,0.88191,0.10035,2,-54.5,3.9132,925.75,2
5,4.5,-0.11491,0.88191,0.10035,2,-55,4.0927,925.25,2
6,7.25,0.24858,0.99674,-0.059296,2,-57,4.9011,923.75,2
7,8.75,0.24858,0.99674,-0.059296,2,-54,0.60132,925.75,2
8,9.5,0.24858,0.99674,-0.059296,2,-55.5,4.266,924.75,2
9,82,0.20168,1.0082,0.020525,2,-56,4.9026,922.75,4
10,82.25,0.20168,1.0082,0.020525,2,-55.5,5.3244,922.25,4
11,83,0.41273,0.91636,0.020525,2,-47.5,5.8107,924.25,4
12,83.25,0.41273,0.91636,0.020525,2,-47.5,5.8138,924.25,4
13,83.325,0.28376,1.0082,0.043332,2,-46.5,2.6768,924.25,4
14,83.5,0.13132,1.0197,0.0091224,2,-48.5,0.010738,923.25,4
15,88.25,0.23685,1.0197,0.031928,3,-55,2.2227,924.25,1
16,90,0.23685,1.0197,0.031928,3,-56,4.605,924.75,1
17,107,0.23685,1.0197,0.031928,4,-59,5.6512,923.75,1
18,114.75,0.23685,1.0197,0.031928,4,-55.5,0.72404,924.25,1
19,115.75,0.23685,1.0197,0.031928,4,-56.5,5.935,925.75,1
20,117.75,0.48309,0.16995,0.89856,3,-68.5,0.029146,920.25,3
21,119,0.48309,0.16995,0.89856,4,-56,0.71944,925.25,3
22,119.25,0.48309,0.16995,0.89856,4,-57,2.0402,923.75,3
23,120.75,0.48309,0.16995,0.89856,4,-55.5,0.32981,925.75,3
24,121.25,0.48309,0.16995,0.89856,4,-56,0.74858,925.25,3
25,121.75,0.48309,0.16995,0.89856,4,-57,2.0739,923.75,3
26,123.25,0.48309,0.16995,0.89856,4,-56.5,0.10738,925.75,3
27,126.25,0.51826,0.15847,0.92136,4,-57,0.42798,925.25,3
28,128.75,0.51826,0.15847,0.92136,4,-57.5,0.51542,925.25,3
29,131,0.51826,0.15847,0.92136,4,-57.5,0.30066,925.25,3
30,133.5,0.51826,0.15847,0.92136,4,-57.5,0.29299,925.25,3
31,136,0.51826,0.15847,0.92136,4,-56.5,0.3881,925.25,3
32,136.5,0.51826,0.15847,0.92136,4,-57.5,1.7288,923.75,3
33,138.5,0.51826,0.15847,0.92136,4,-56.5,0.20862,925.25,3
34,139.5,0.51826,0.15847,0.92136,4,-58,2.2304,923.25,3
