,0,1,2,3,4,5,6,7,8
0,0,0.24858,1.0542,-0.24174,1,-45.5,4.4286,920.25,4
1,0.025,0.34238,1.1805,-0.11631,1,-45,4.6234,921.75,4
2,0.25,0.060972,1.0771,-0.03649,1,-44.5,5.8445,921.75,4
3,0.3,0.13132,1.0542,-0.082102,1,-49.5,6.2249,923.25,4
4,1.5,0.47136,0.90487,0.020525,2,-56,1.2533,921.25,4
5,2.25,0.47136,0.90487,0.020525,2,-57.5,5.892,924.25,4
6,4.75,0.37756,0.89339,0.088944,2,-57,5.5591,920.25,2
7,5.25,0.37756,0.89339,0.088944,2,-57,0.061359,923.25,2
8,5.75,0.37756,0.89339,0.088944,2,-58.5,5.3536,925.75,2
9,8.5,0.50654,0.90487,-0.093505,2,-57,5.2953,923.75,2
10,9,0.50654,0.90487,-0.093505,2,-58.5,4.4624,925.25,2
11,9.75,0.50654,0.90487,-0.093505,2,-56,1.0354,920.25,2
12,10,0.50654,0.90487,-0.093505,2,-55.5,5.665,923.25,2
13,11.25,0.52999,0.89339,-0.0022806,2,-56.5,0.24544,921.25,2
14,12,0.52999,0.89339,-0.0022806,2,-57,4.7354,924.25,2
15,12.75,0.52999,0.89339,-0.0022806,2,-57.5,5.8123,922.25,2
16,13.5,0.52999,0.89339,-0.0022806,2,-57.5,6.274,921.25,2
17,14.5,0.52999,0.89339,-0.0022806,2,-57,0.76392,920.25,2
18,16,0.48309,0.91636,-0.03649,2,-56,5.3444,922.75,2
19,16.5,0.48309,0.91636,-0.03649,2,-57.5,0.95874,925.25,2
20,17,0.48309,0.91636,-0.03649,2,-58,0.55684,920.25,2
21,17.75,0.48309,0.91636,-0.03649,2,-57,5.8184,922.25,2
22,19.75,0.65897,0.85894,0.020525,2,-57,5.1511,923.25,2
23,20.5,0.65897,0.85894,0.020525,2,-57,4.7185,923.75,2
24,21.25,0.65897,0.85894,0.020525,2,-58.5,0.44946,920.75,2
25,22.25,0.65897,0.85894,0.020525,2,-58.5,4.6065,924.75,2
26,23.25,0.65897,0.85894,0.020525,2,-58,0.34821,921.25,2
27,24.75,0.65897,0.85894,0.020525,2,-57.5,5.4502,923.25,2
28,25.75,0.65897,0.85894,0.020525,2,-58,0.33594,921.25,2
29,27.25,0.65897,0.85894,0.020525,2,-57.5,5.4456,923.25,2
30,29.75,0.49481,0.91636,-0.013684,2,-58.5,4.6526,924.75,2
31,30.5,0.49481,0.91636,-0.013684,2,-57.5,5.6251,922.75,2
32,32.75,0.49481,0.91636,-0.013684,2,-58.5,5.2278,923.75,2
33,36,0.69414,0.84746,0.088944,2,-58.5,0.78386,920.75,2
34,37,0.69414,0.84746,0.088944,2,-59,4.8443,924.75,2
35,38,0.69414,0.84746,0.088944,2,-57.5,0.45713,921.25,2
36,39.25,0.69414,0.84746,0.088944,2,-58,5.6895,923.25,2
37,40.25,0.69414,0.84746,0.088944,2,-56.5,5.8092,922.75,2
38,42.75,0.54171,0.90487,0.031928,2,-57.5,0.013806,921.25,2
39,43.75,0.54171,0.90487,0.031928,2,-56.5,5.461,921.75,2
40,44.5,0.54171,0.90487,0.031928,2,-56.5,5.2232,922.25,2
