,0,1,2,3,4,5,6,7,8
0,0,0.31893,0.99674,0.088944,4,-57.5,1.5002,924.75,1
1,0.025,0.31893,0.99674,0.088944,1,-56.5,5.1542,924.25,1
2,0.25,0.31893,0.99674,0.088944,4,-58.5,5.7171,924.25,1
3,0.5,0.31893,0.99674,0.088944,1,-57,5.5914,920.75,1
4,0.55,0.31893,0.99674,0.088944,1,-57.5,0.22089,923.25,1
5,0.75,0.31893,0.99674,0.088944,4,-57,4.8244,922.25,1
6,1.25,0.37756,0.91636,0.16876,1,-56.5,1.5493,921.75,1
7,1.5,0.37756,0.91636,0.16876,1,-59,4.4163,925.75,1
8,1.75,0.37756,0.91636,0.16876,1,-57,0.61206,922.75,1
9,2.25,0.37756,0.91636,0.16876,1,-58,5.0867,924.75,1
10,3,0.33066,0.93932,0.16876,1,-57,0.1672,923.25,1
11,3.25,0.33066,0.93932,0.16876,1,-57,4.197,922.25,1
12,3.5,0.33066,0.93932,0.16876,1,-58,4.8167,925.25,1
13,3.75,0.33066,0.93932,0.16876,1,-57.5,6.0562,923.75,1
14,3.85,0.33066,0.93932,0.16876,1,-56.5,1.4956,921.75,1
15,4.5,0.33066,0.93932,0.16876,1,-56.5,5.033,921.25,1
16,4.575,0.33066,0.93932,0.16876,1,-57,5.8537,920.25,1
17,5.25,0.27203,0.97377,0.14596,1,-57,5.3567,920.75,1
18,5.5,0.27203,0.97377,0.14596,1,-58,0.029146,923.25,1
19,6,0.27203,0.97377,0.14596,1,-57.5,5.869,923.75,1
20,6.25,0.27203,0.97377,0.14596,1,-56.5,1.3944,921.75,1
21,6.75,0.43619,0.90487,0.19157,1,-57,2.0018,921.25,1
22,7,0.43619,0.90487,0.19157,4,-57.5,0.86056,920.25,1
23,7.25,0.43619,0.90487,0.19157,1,-58,5.1971,924.75,1
24,7.5,0.43619,0.90487,0.19157,1,-57,2.324,920.75,1
25,7.75,0.43619,0.90487,0.19157,1,-58,0.12272,923.25,1
26,8.5,0.20168,1.0197,0.077541,1,-58.5,5.9273,923.75,1
27,8.75,0.20168,1.0197,0.077541,1,-57,1.4481,921.75,1
28,9,0.20168,1.0197,0.077541,1,-57.5,0.54763,922.75,1
29,9.25,0.20168,1.0197,0.077541,3,-68.5,0.15033,921.25,1
30,9.75,0.20168,1.0197,0.077541,3,-68.5,5.122,924.25,1
31,10.5,0.23685,0.99674,0.11175,1,-57,1.1582,922.25,1
32,10.75,0.23685,0.99674,0.11175,1,-58.5,4.8397,925.25,1
33,11,0.23685,0.99674,0.11175,1,-58,6.0255,923.75,1
34,11.25,0.23685,0.99674,0.11175,1,-57,1.4941,921.75,1
35,11.5,0.23685,0.99674,0.11175,4,-58,1.1259,922.75,1
36,11.75,0.23685,0.99674,0.11175,3,-68.5,0.16567,921.25,1
37,12,0.23685,0.99674,0.11175,3,-68.5,4.7185,924.75,1
38,12.75,0.27203,0.98526,0.12315,3,-68.5,5.5269,923.25,1
39,13,0.27203,0.98526,0.12315,3,-68.5,4.4547,925.25,1
40,13.5,0.27203,0.98526,0.12315,1,-57,1.4113,921.75,1
41,13.75,0.27203,0.98526,0.12315,1,-59.5,4.3488,925.75,1
42,14,0.27203,0.98526,0.12315,1,-56.5,5.0683,921.25,1
43,14.25,0.27203,0.98526,0.12315,1,-57.5,5.9657,920.25,1
44,14.75,0.30721,0.96229,0.12315,3,-68,2.0755,924.25,1
45,15.25,0.30721,0.96229,0.12315,1,-58,0.059825,923.25,1
46,15.5,0.30721,0.96229,0.12315,3,-68.5,6.0132,922.25,1
47,15.75,0.30721,0.96229,0.12315,1,-58,5.9795,923.75,1
48,16,0.30721,0.96229,0.12315,4,-57.5,5.1895,921.75,1
49,16.75,0.2134,0.99674,0.066138,1,-57.5,5.7586,920.25,1
50,17,0.2134,0.99674,0.066138,1,-58.5,5.0146,924.75,1
51,17.25,0.2134,0.99674,0.066138,1,-58,5.5269,924.25,1
52,17.5,0.2134,0.99674,0.066138,1,-57,2.304,920.75,1
53,17.75,0.2134,0.99674,0.066138,1,-57,0.041417,923.25,1
54,17.825,0.2134,0.99674,0.066138,3,-68.5,6.1237,922.25,1
55,18.25,0.2134,0.99674,0.066138,4,-57.5,5.1787,921.75,1
