,0,1,2,3,4,5,6,7,8
0,0,0.58862,0.81301,-0.082102,3,-50.5,1.491,920.75,1
1,0.025,0.58862,0.81301,-0.082102,3,-50.5,1.491,920.75,1
2,0.05,0.58862,0.81301,-0.082102,3,-50.5,1.491,920.75,1
3,0.075,0.58862,0.81301,-0.082102,3,-50.5,1.491,920.75,1
4,0.1,0.58862,0.81301,-0.082102,3,-50.5,1.491,920.75,1
5,0.125,0.58862,0.81301,-0.082102,1,-55,5.1235,920.75,1
6,0.15,0.58862,0.81301,-0.082102,1,-55,5.1235,920.75,1
7,0.175,0.58862,0.81301,-0.082102,1,-55,5.1235,920.75,1
8,0.225,0.58862,0.81301,-0.082102,1,-55,5.1235,920.75,1
9,0.25,0.58862,0.81301,-0.082102,1,-57.5,0.70717,925.25,1
10,0.275,0.58862,0.81301,-0.082102,1,-57.5,0.70717,925.25,1
11,0.3,0.58862,0.81301,-0.082102,1,-57.5,0.70717,925.25,1
12,0.325,0.58862,0.81301,-0.082102,1,-57.5,0.70717,925.25,1
13,0.35,0.58862,0.81301,-0.082102,1,-57.5,0.70717,925.25,1
14,0.4,0.58862,0.81301,-0.082102,1,-57.5,0.70717,925.25,1
15,1,0.97555,0.44555,0.11175,4,-67.5,0.041417,923.75,1
16,1.075,0.97555,0.44555,0.11175,4,-67.5,0.041417,923.75,1
17,1.1,0.97555,0.44555,0.11175,4,-67.5,0.041417,923.75,1
18,1.15,0.97555,0.44555,0.11175,4,-67.5,0.041417,923.75,1
19,1.175,0.97555,0.44555,0.11175,4,-67.5,0.041417,923.75,1
20,1.225,0.97555,0.44555,0.11175,4,-67.5,0.041417,923.75,1
21,1.75,1.1983,0.23885,-0.070699,3,-57,0.40344,922.25,3
22,1.825,1.1983,0.23885,-0.070699,3,-57,0.40344,922.25,3
23,1.875,1.1983,0.23885,-0.070699,3,-57,0.40344,922.25,3
24,1.925,1.1983,0.23885,-0.070699,3,-57,0.40344,922.25,3
25,1.95,1.1983,0.23885,-0.070699,3,-57,0.40344,922.25,3
26,2,1.1983,0.23885,-0.070699,3,-57,0.40344,922.25,3
27,2.5,1.1983,0.23885,-0.070699,1,-62.5,0.53689,920.75,3
28,2.575,1.1983,0.23885,-0.070699,1,-62.5,0.53689,920.75,3
29,2.625,1.1983,0.23885,-0.070699,1,-62.5,0.53689,920.75,3
30,2.65,1.1983,0.23885,-0.070699,1,-62.5,0.53689,920.75,3
31,2.7,1.1983,0.23885,-0.070699,1,-62.5,0.53689,920.75,3
32,2.75,1.1983,0.23885,-0.070699,1,-62.5,0.53689,920.75,3
33,3.25,0.99901,0.02067,-0.18473,1,-62.5,5.8399,921.75,3
34,3.325,0.99901,0.02067,-0.18473,1,-62.5,5.8399,921.75,3
35,3.35,0.99901,0.02067,-0.18473,1,-62.5,5.8399,921.75,3
36,3.4,0.99901,0.02067,-0.18473,1,-62.5,5.8399,921.75,3
37,3.425,0.99901,0.02067,-0.18473,1,-62.5,5.8399,921.75,3
38,3.475,0.99901,0.02067,-0.18473,1,-62.5,5.8399,921.75,3
39,3.525,0.99901,0.02067,-0.18473,1,-65.5,1.0446,923.75,3
40,3.55,0.99901,0.02067,-0.18473,1,-65.5,1.0446,923.75,3
