,0,1,2,3,4,5,6,7,8
0,0,0.13132,1.0197,0.11175,4,-56,5.1987,921.25,1
1,0.025,0.13132,1.0197,0.11175,4,-56.5,6.2203,920.25,1
2,0.75,0.13132,1.0197,0.11175,4,-56,5.5315,920.75,1
3,1,0.13132,1.0197,0.11175,4,-57,6.0638,923.25,1
4,1.025,0.13132,1.0197,0.11175,1,-60.5,0.76392,922.25,1
5,1.5,0.13132,1.0197,0.11175,4,-57.5,5.642,923.75,1
6,2.25,0.1665,0.99674,0.11175,4,-57,0.26231,922.75,1
7,2.3,0.1665,0.99674,0.11175,4,-56.5,4.9517,921.25,1
8,2.5,0.1665,0.99674,0.11175,4,-56.5,5.9212,920.25,1
9,3,0.1665,0.99674,0.11175,4,-57.5,4.8888,924.25,1
10,3.25,0.1665,0.99674,0.11175,4,-56,5.372,920.75,1
11,3.325,0.1665,0.99674,0.11175,4,-57.5,5.8552,923.25,1
12,3.5,0.1665,0.99674,0.11175,4,-57,0.64427,922.25,1
13,4.25,0.2134,0.99674,0.14596,1,-61,0.93113,921.75,1
14,4.75,0.2134,0.99674,0.14596,1,-61.5,4.381,921.25,1
15,5,0.2134,0.99674,0.14596,1,-62,4.559,924.75,1
16,5.5,0.2134,0.99674,0.14596,4,-56.5,5.2447,920.75,1
17,6.25,0.31893,0.92784,0.19157,1,-63,0.6995,925.25,1
18,6.5,0.31893,0.92784,0.19157,4,-57,4.1924,921.75,1
19,7,0.31893,0.92784,0.19157,1,-61,5.9703,922.75,1
20,7.25,0.31893,0.92784,0.19157,1,-61.5,0.96641,921.25,1
21,8,0.35411,0.91636,0.21438,4,-57.5,5.7923,923.25,1
22,8.25,0.35411,0.91636,0.21438,4,-57,0.65194,922.25,1
23,8.75,0.35411,0.91636,0.21438,4,-58,5.2662,923.75,1
24,9,0.35411,0.91636,0.21438,4,-57,0.63507,921.75,1
25,9.25,0.35411,0.91636,0.21438,1,-62,6.1957,925.75,1
26,9.5,0.35411,0.91636,0.21438,4,-57,1.287,921.25,1
27,9.75,0.35411,0.91636,0.21438,4,-56.5,5.5898,920.25,1
28,10.5,0.22513,0.98526,0.19157,1,-61,5.4809,920.75,1
29,11,0.22513,0.98526,0.19157,1,-62.5,4.6372,925.25,1
30,12,0.22513,0.98526,0.19157,4,-57.5,5.8506,921.25,1
31,13,0.22513,0.98526,0.19157,1,-63.5,6.0638,920.75,1
32,13.75,0.22513,0.98526,0.19157,1,-63,1.1674,923.75,1
33,14.5,0.22513,0.98526,0.19157,4,-58,0.43718,921.25,1
34,15.75,0.17823,0.93932,0.33981,1,-64.5,4.5437,922.25,1
35,16.75,0.17823,0.93932,0.33981,4,-56.5,1.1873,922.75,1
36,17,0.17823,0.93932,0.33981,4,-57,6.2786,921.25,1
37,17.5,0.17823,0.93932,0.33981,1,-64.5,0.20555,924.75,1
38,18,0.17823,0.93932,0.33981,1,-63,0.50775,923.25,1
39,18.75,0.17823,0.93932,0.33981,1,-60,1.6659,921.75,1
40,20,0.20168,0.97377,0.12315,1,-62,6.0117,924.25,1
41,21.25,0.20168,0.97377,0.12315,4,-58,0.73631,921.75,1
42,22,0.20168,0.97377,0.12315,4,-57.5,5.3045,920.25,1
43,23,0.2134,0.97377,0.11175,4,-57.5,0.36816,922.25,1
44,23.5,0.2134,0.97377,0.11175,4,-57.5,4.0482,921.75,1
45,24.5,0.2134,0.97377,0.11175,3,-62,0.15493,920.25,1
46,25,0.2134,0.97377,0.11175,1,-58.5,1.1137,920.75,1
47,25.5,0.28376,0.97377,0.22578,4,-59.5,0.050621,925.25,1
48,26,0.28376,0.97377,0.22578,1,-59.5,1.3913,921.75,1
49,26.725,0.28376,0.97377,0.22578,4,-58.5,0.53076,921.25,1
50,27,0.28376,0.97377,0.22578,1,-59.5,2.2734,920.25,1
51,27.5,0.28376,0.97377,0.22578,4,-58,1.1536,920.75,1
52,28,0.28376,0.97377,0.22578,4,-58.5,5.8429,922.25,1
53,29.25,0.34238,0.93932,0.20297,4,-58,0.56911,921.25,1
54,29.75,0.34238,0.93932,0.20297,1,-61,5.2094,924.25,1
55,30.25,0.34238,0.93932,0.20297,1,-60.5,6.1114,923.25,1
56,30.75,0.34238,0.93932,0.20297,4,-58.5,0.26384,921.75,1
57,31.5,0.34238,0.93932,0.20297,3,-68,0.95874,922.75,1
58,31.75,0.34238,0.93932,0.20297,4,-57.5,1.7395,920.25,1
59,32.5,0.34238,0.93932,0.20297,4,-58,1.1259,920.75,1
60,32.75,0.34238,0.93932,0.20297,3,-69,5.4548,925.25,1
61,34.25,0.15478,0.98526,0.12315,3,-68,5.0821,920.25,1
62,35,0.15478,0.98526,0.12315,4,-59,4.7661,923.25,1
63,35.5,0.15478,0.98526,0.12315,1,-62,5.6527,923.75,1
64,36.25,0.15478,0.98526,0.12315,1,-60,1.781,921.25,1
65,37.25,0.29548,0.92784,0.19157,4,-57.5,1.3453,920.75,1
66,37.75,0.29548,0.92784,0.19157,1,-61.5,0.71023,922.25,1
67,38.75,0.29548,0.92784,0.19157,4,-58,3.7935,921.25,1
68,39,0.29548,0.92784,0.19157,1,-60.5,2.4022,920.25,1
69,41,0.1665,0.99674,0.12315,4,-59,5.5239,922.75,1
70,42,0.1665,0.99674,0.12315,4,-57,1.4343,920.75,1
71,43,0.33066,0.92784,0.23718,1,-61,1.4665,921.75,1
72,43.75,0.33066,0.92784,0.23718,4,-57,1.2855,921.25,1
73,44,0.33066,0.92784,0.23718,4,-59.5,4.3964,924.75,1
74,44.75,0.33066,0.92784,0.23718,4,-58.5,5.3306,923.25,1
75,45.5,0.33066,0.92784,0.23718,4,-58,0.49548,921.75,1
76,46,0.33066,0.92784,0.23718,1,-61.5,0.68109,922.75,1
77,48,0.35411,0.88191,0.22578,4,-58.5,0.37276,921.75,1
78,48.75,0.35411,0.88191,0.22578,4,-57.5,5.1649,920.25,1
79,49.5,0.35411,0.88191,0.22578,1,-61,5.3091,920.75,1
80,50.25,0.35411,0.88191,0.22578,4,-59.5,4.6081,923.75,1
81,51.75,0.27203,0.91636,0.19157,4,-57.5,1.491,920.75,1
82,52.25,0.27203,0.91636,0.19157,1,-62,6.2433,923.25,1
83,53,0.27203,0.91636,0.19157,1,-61,1.0937,921.75,1
84,53.5,0.27203,0.91636,0.19157,4,-57.5,5.1803,920.25,1
85,54.25,0.27203,0.91636,0.19157,1,-60.5,2.0586,920.75,1
86,54.75,0.27203,0.91636,0.19157,4,-58.5,6.162,922.25,1
87,55.25,0.27203,0.91636,0.19157,3,-69,1.06,921.75,1
88,56,0.27203,0.91636,0.19157,1,-60,2.1798,920.25,1
89,56.75,0.27203,0.91636,0.19157,4,-58,1.4327,920.75,1
90,58.25,0.18995,0.97377,0.13456,1,-61,6.1497,922.75,1
91,59,0.18995,0.97377,0.13456,1,-59.5,1.7211,920.75,1
92,59.5,0.18995,0.97377,0.13456,1,-60.5,0.39577,922.25,1
93,60.5,0.18995,0.97377,0.13456,1,-61,0.099709,922.75,1
94,61,0.18995,0.97377,0.13456,1,-59,5.8797,920.25,1
95,62,0.28376,0.97377,0.13456,3,-61.5,4.8919,922.25,1
96,62.5,0.28376,0.97377,0.13456,1,-58.5,1.4189,923.75,1
97,62.75,0.28376,0.97377,0.13456,1,-57.5,6.0638,921.75,1
98,63,0.28376,0.97377,0.13456,1,-59.5,0.89278,921.25,1
99,63.75,0.28376,0.97377,0.13456,3,-69,6.0086,924.25,1
100,64.5,0.28376,0.97377,0.13456,1,-60.5,0.69489,922.25,1
101,66.25,0.27203,0.95081,0.16876,1,-62,4.8075,924.25,1
102,66.75,0.27203,0.95081,0.16876,4,-59.5,1.4834,923.25,1
103,67.5,0.27203,0.95081,0.16876,3,-68,0.97101,921.75,1
104,68.25,0.27203,0.95081,0.16876,4,-57.5,1.3514,920.25,1
105,68.75,0.27203,0.95081,0.16876,3,-66.5,4.8121,920.75,1
106,69.25,0.27203,0.95081,0.16876,3,-66.5,0.90505,922.25,1
107,71.25,0.28376,0.93932,0.19157,1,-62,1.4527,924.25,1
108,72.25,0.28376,0.93932,0.19157,1,-61.5,5.0744,923.75,1
109,73,0.28376,0.93932,0.19157,4,-58.5,0.4019,921.25,1
110,73.25,0.28376,0.93932,0.19157,1,-60.5,1.4542,920.25,1
111,74,0.28376,0.93932,0.19157,4,-59.5,4.9486,923.25,1
112,74.5,0.28376,0.93932,0.19157,1,-67,1.8623,923.75,1
113,75.75,0.28376,0.93932,0.19157,4,-56.5,5.0744,920.25,1
114,77,0.29548,0.95081,0.21438,4,-57.5,1.3131,923.75,1
115,77.5,0.29548,0.95081,0.21438,4,-59.5,5.5653,925.75,1
116,78.25,0.29548,0.95081,0.21438,4,-58,0.39884,924.75,1
117,79.25,0.29548,0.96229,0.22578,4,-58,6.2786,925.25,1
118,80.25,0.43619,0.91636,0.27139,3,-59,0.98635,921.25,1
119,80.35,0.43619,0.91636,0.27139,1,-56,2.3945,920.25,1
120,80.5,0.43619,0.91636,0.27139,4,-57.5,6.2464,920.25,1
121,80.575,0.43619,0.91636,0.27139,4,-59.5,1.3545,924.75,1
122,81.75,0.31893,1.0197,0.0091224,1,-57.5,0.88664,925.25,1
123,81.85,0.31893,1.0197,0.0091224,4,-61,1.9988,923.75,1
124,82,0.31893,1.0197,0.0091224,3,-56.5,6.231,921.75,1
125,82.5,0.31893,1.0197,0.0091224,3,-57.5,6.1052,922.75,1
126,82.6,0.31893,1.0197,0.0091224,1,-58,0.35742,921.25,1
127,82.75,0.31893,1.0197,0.0091224,4,-61,5.0683,920.25,1
128,83.5,0.68242,0.82449,0.12315,3,-56.5,4.1295,920.75,1
129,83.75,0.68242,0.82449,0.12315,3,-59.5,5.4809,923.25,1
130,84,0.68242,0.82449,0.12315,4,-59,5.4288,922.25,1
131,84.5,0.34238,0.99674,-0.013684,3,-59,2.1997,921.75,1
132,85,0.14305,1.0656,-0.10491,3,-61.5,1.0861,921.25,1
133,85.5,0.2134,0.95081,0.10035,1,-57.5,5.3475,924.75,1
134,86,0.2134,0.95081,0.10035,1,-61.5,5.4456,920.75,1
135,86.25,0.2134,0.95081,0.10035,4,-59.5,5.5852,922.25,1
136,87,0.2134,0.95081,0.10035,1,-58.5,1.333,921.75,1
137,87.5,0.2134,0.95081,0.10035,1,-58,1.4189,921.25,1
138,88.25,0.0023451,0.97377,0.16876,1,-57.5,1.784,920.75,1
139,88.5,0.0023451,0.97377,0.16876,1,-58,5.935,923.25,1
140,88.75,0.0023451,0.97377,0.16876,4,-59,5.3106,922.25,1
141,89.25,0.0023451,0.97377,0.16876,1,-58,0.34821,921.75,1
142,89.75,0.0023451,0.97377,0.16876,1,-57.5,5.8383,922.75,1
143,90,0.0023451,0.97377,0.16876,4,-58.5,6.2203,921.25,1
144,90.75,0.0023451,0.97377,0.16876,1,-58,1.8853,920.75,1
145,91,0.0023451,0.97377,0.16876,1,-59,6.1911,923.25,1
146,92.25,0.14305,1.0197,0.11175,1,-57.5,5.8261,922.75,1
147,92.75,0.23685,0.98526,0.16876,3,-68,6.0638,924.75,1
148,93.25,0.23685,0.98526,0.16876,3,-67.5,5.1312,920.75,1
149,94,0.23685,0.98526,0.16876,1,-59.5,5.415,923.75,1
150,94.5,0.23685,0.98526,0.16876,1,-59,6.2188,922.75,1
151,95,0.23685,0.98526,0.16876,1,-58,1.152,921.25,1
152,95.5,0.31893,0.96229,0.19157,1,-57,5.8567,924.25,1
153,95.6,0.31893,0.96229,0.19157,1,-56.5,5.2631,920.75,1
154,95.75,0.31893,0.96229,0.19157,1,-57,5.9564,923.25,1
155,96,0.31893,0.96229,0.19157,4,-58,5.2293,922.25,1
156,96.25,0.31893,0.96229,0.19157,1,-58.5,0.7225,925.25,1
157,97.25,0.2603,0.99674,0.20297,1,-58,6.1528,922.75,1
158,97.35,0.2603,0.99674,0.20297,1,-57.5,1.2548,921.25,1
159,97.5,0.2603,0.99674,0.20297,1,-57.5,5.3014,920.25,1
160,98,0.2603,0.99674,0.20297,1,-58,5.1971,924.25,1
161,98.25,0.2603,0.99674,0.20297,4,-57.5,1.1305,920.75,1
162,98.5,0.2603,0.99674,0.20297,3,-64,1.6858,922.25,1
163,99.5,0.65897,0.85894,0.2828,4,-57,0.91272,922.75,1
164,99.75,0.65897,0.85894,0.2828,1,-56.5,0.70256,921.25,1
165,100,0.40101,0.84746,0.11175,4,-57,0.19328,920.25,1
166,100.25,0.40101,0.84746,0.11175,1,-57.5,0.8621,924.75,1
167,100.33,0.40101,0.84746,0.11175,1,-56,1.2916,924.25,1
168,100.5,0.40101,0.84746,0.11175,1,-56.5,0.89584,920.75,1
169,100.75,0.40101,0.84746,0.11175,1,-55.5,5.1879,923.25,1
170,101,0.54171,0.85894,0.21438,4,-57,0.58598,922.25,1
171,101.28,0.54171,0.85894,0.21438,4,-59,0.31447,925.25,1
172,101.38,0.54171,0.85894,0.21438,3,-61,4.9057,923.75,1
173,101.75,0.17823,1.0771,-0.03649,3,-64,0.33134,925.75,1
174,102,0.17823,1.0771,-0.03649,1,-57.5,0.6995,922.75,1
175,102.25,0.17823,1.0771,-0.03649,1,-58.5,1.9834,921.25,1
176,102.5,0.17823,1.0771,-0.03649,4,-61,4.0881,924.75,1
177,103.5,0.17823,1.0771,-0.03649,1,-58.5,0.17794,922.25,1
178,104.5,-0.56048,1.0197,0.031928,3,-67,5.7647,921.25,1
179,104.75,-0.56048,1.0197,0.031928,1,-57.5,4.8704,920.25,1
180,105.5,0.74105,0.76708,0.33981,4,-60,1.0446,920.75,1
181,105.75,0.74105,0.76708,0.33981,4,-60.5,0.2485,922.25,1
182,106,0.74105,0.76708,0.33981,4,-67,6.2142,925.25,1
183,106.25,0.72932,0.81301,0.077541,4,-64.5,6.0608,921.75,1
184,107,0.87003,0.066602,0.0091224,3,-50,6.1927,921.25,3
185,107.5,1.1514,-0.25493,0.11175,4,-63.5,5.8736,924.75,3
186,108,1.1749,-0.41569,-0.0022806,4,-62.5,0.53996,920.75,3
187,109,0.92865,-0.048229,-0.047893,4,-63.5,5.5745,921.75,3
188,109.5,0.92865,-0.036746,-0.093505,4,-63.5,6.0914,921.25,3
189,109.75,1.3742,-0.22048,0.16876,4,-65,6.1758,924.75,3
190,110.5,1.3156,-0.14009,0.317,4,-67.5,2.7213,922.25,3
191,111.25,1.3156,-0.14009,0.317,4,-68.5,0.041417,921.75,3
192,112.25,0.92865,-0.036746,-0.047893,4,-67.5,4.5713,920.25,3
193,113.5,1.0811,-0.048229,0.0091224,4,-67,1.4603,923.75,3
194,114,1.0811,-0.048229,0.0091224,3,-57,5.9887,925.75,3
195,114.1,1.0811,-0.048229,0.0091224,4,-67.5,2.2534,922.75,3
196,114.25,1.0811,-0.048229,0.0091224,4,-68,0.52769,921.25,3
197,114.75,1.0811,-0.048229,0.0091224,4,-68.5,0.65194,924.75,3
198,115.5,1.1749,-0.048229,0.088944,3,-53.5,5.1649,922.25,3
199,116,1.1866,-0.025263,0.10035,4,-67.5,1.0002,923.75,3
200,116.25,1.1866,-0.025263,0.10035,4,-68,5.438,925.75,3
201,117,1.1397,-0.025263,0.066138,4,-66,1.0983,920.25,3
202,118,1.3273,-0.15158,0.21438,4,-68,5.846,922.25,3
203,118.5,1.3273,-0.15158,0.21438,4,-68,6.1804,921.75,3
204,119.75,1.1632,-0.094162,0.11175,4,-68.5,1.129,924.25,3
205,121.53,1.0928,-0.082679,0.054735,1,-64,0.33748,922.75,3
206,122,1.1514,-0.11713,0.16876,1,-64,5.0115,924.75,3
207,122.5,1.1514,-0.11713,0.16876,4,-66,4.3182,920.75,3
208,123.5,1.1749,-0.10565,0.10035,3,-57,5.5469,921.75,3
209,124.25,1.1749,-0.10565,0.10035,1,-61,5.7509,920.25,3
