,0,1,2,3,4,5,6,7,8
0,0,0.50654,0.89339,0.11175,1,-62,0.40344,923.25,1
1,0.025,0.50654,0.89339,0.11175,1,-62,0.40344,923.25,1
2,0.05,0.50654,0.89339,0.11175,1,-62,0.40344,923.25,1
3,0.5,0.50654,0.89339,0.11175,1,-63,5.191,921.25,1
4,0.525,0.50654,0.89339,0.11175,1,-63,5.191,921.25,1
5,0.55,0.50654,0.89339,0.11175,1,-63,5.191,921.25,1
6,0.575,0.50654,0.89339,0.11175,1,-63,5.191,921.25,1
7,0.625,0.50654,0.89339,0.11175,1,-63,5.191,921.25,1
8,2.5,0.20168,1.0427,-0.013684,4,-56,4.9946,920.25,1
9,2.525,0.20168,1.0427,-0.013684,4,-56,4.9946,920.25,1
10,2.55,0.20168,1.0427,-0.013684,4,-56,4.9946,920.25,1
11,2.575,0.20168,1.0427,-0.013684,4,-56,4.9946,920.25,1
12,2.625,0.20168,1.0427,-0.013684,4,-56,4.9946,920.25,1
13,2.65,0.20168,1.0427,-0.013684,4,-56,4.9946,920.25,1
14,3.25,0.20168,1.0427,-0.013684,1,-62,5.757,924.25,1
15,3.275,0.20168,1.0427,-0.013684,1,-62,5.757,924.25,1
16,3.325,0.20168,1.0427,-0.013684,1,-62,5.757,924.25,1
17,3.35,0.20168,1.0427,-0.013684,1,-62,5.757,924.25,1
18,3.4,0.20168,1.0427,-0.013684,1,-62,5.757,924.25,1
19,3.45,0.20168,1.0427,-0.013684,1,-62,5.757,924.25,1
20,4.75,0.31893,0.97377,0.043332,4,-55.5,5.0437,920.25,1
21,4.875,0.31893,0.97377,0.043332,4,-55.5,5.0437,920.25,1
22,4.925,0.31893,0.97377,0.043332,4,-55.5,5.0437,920.25,1
23,4.95,0.31893,0.97377,0.043332,4,-55.5,5.0437,920.25,1
24,5,0.31893,0.97377,0.043332,4,-55.5,5.0437,920.25,1
25,5.05,0.31893,0.97377,0.043332,4,-55.5,5.0437,920.25,1
26,5.25,0.31893,0.97377,0.043332,1,-62.5,4.5222,922.25,1
27,5.3,0.31893,0.97377,0.043332,1,-62.5,4.5222,922.25,1
28,5.325,0.31893,0.97377,0.043332,1,-62.5,4.5222,922.25,1
29,5.375,0.31893,0.97377,0.043332,1,-62.5,4.5222,922.25,1
30,5.425,0.31893,0.97377,0.043332,1,-62.5,4.5222,922.25,1
31,5.45,0.31893,0.97377,0.043332,1,-62.5,4.5222,922.25,1
