,0,1,2,3,4,5,6,7,8
0,0,0.38928,0.95081,0.077541,1,-56,3.7874,922.25,4
1,0.25,0.38928,0.95081,0.077541,1,-55,1.0094,925.25,4
2,0.5,0.38928,0.95081,0.077541,3,-57,3.5328,924.75,4
3,1.25,0.38928,0.95081,0.077541,1,-58.5,5.3766,923.25,4
4,2,0.38928,0.95081,0.077541,1,-56.5,4.0666,921.75,4
5,2.25,0.38928,0.95081,0.077541,1,-55.5,0.57831,925.75,4
6,2.75,0.23685,1.0082,0.031928,1,-55,1.5033,924.75,1
7,3,0.23685,1.0082,0.031928,3,-56.5,3.568,924.75,1
8,3.25,0.23685,1.0082,0.031928,1,-58,4.855,920.75,1
9,3.5,0.23685,1.0082,0.031928,3,-56.5,3.9653,924.25,1
10,3.75,0.23685,1.0082,0.031928,3,-59.5,0.29452,920.25,1
11,4.25,0.23685,1.0082,0.031928,1,-58,0.70256,921.75,1
12,4.75,0.23685,1.0082,0.031928,1,-57,2.8379,922.75,1
13,5.25,0.27203,0.99674,0.0091224,1,-55.5,1.1259,924.75,1
14,5.5,0.27203,0.99674,0.0091224,3,-56.5,4.1709,923.75,1
15,6,0.27203,0.99674,0.0091224,3,-56.5,3.8626,924.25,1
16,6.25,0.27203,0.99674,0.0091224,1,-56,2.4774,923.25,1
17,6.5,0.27203,0.99674,0.0091224,1,-58,4.1832,921.25,1
18,7,0.27203,0.99674,0.0091224,1,-56,0.11198,925.75,1
19,7.25,0.27203,0.99674,0.0091224,1,-57,5.9657,922.75,1
20,7.75,0.23685,1.0312,0.031928,1,-57,1.0063,924.75,1
21,8.25,0.23685,1.0312,0.031928,3,-59.5,6.228,920.75,1
22,8.75,0.23685,1.0312,0.031928,1,-57.5,2.2488,923.25,1
23,9.25,0.23685,1.0312,0.031928,1,-57.5,0.0061359,925.75,1
24,9.75,0.23685,1.0312,0.031928,3,-56.5,4.9011,922.75,1
25,10,0.23685,1.0312,0.031928,1,-58,0.5461,925.25,1
26,10.25,0.23685,1.0312,0.031928,1,-57.5,1.0615,924.75,1
27,10.75,0.23685,1.0312,0.031928,3,-56,3.8396,924.25,1
28,12.25,0.27203,0.99674,0.077541,3,-58,2.4252,925.25,1
29,12.75,0.27203,0.99674,0.077541,1,-58,2.1353,923.75,1
30,14.25,0.27203,0.99674,0.077541,3,-57.5,2.5418,925.75,1
31,14.75,0.27203,0.99674,0.077541,1,-57,0.66728,925.25,1
32,15.25,0.27203,0.99674,0.077541,1,-57,1.9727,923.75,1
33,15.75,0.27203,0.99674,0.077541,3,-58.5,4.3197,923.25,1
34,17,0.30721,0.97377,0.088944,1,-57,6.0792,922.75,1
35,17.25,0.30721,0.97377,0.088944,1,-56.5,0.67495,925.25,1
36,17.5,0.30721,0.97377,0.088944,3,-56.5,0.30833,924.75,1
37,17.75,0.30721,0.97377,0.088944,1,-56.5,2.0172,923.75,1
38,19.75,0.34238,0.96229,0.088944,3,-59.5,2.9974,925.25,1
39,20.5,0.34238,0.96229,0.088944,3,-59.5,0.42184,924.25,1
40,21.75,0.34238,0.96229,0.088944,3,-59.5,4.7768,922.75,1
41,22.5,0.34238,0.96229,0.088944,3,-58.5,4.1141,923.75,1
42,24.75,0.2603,0.98526,0.054735,1,-57.5,0.85443,924.75,1
43,25.5,0.2603,0.98526,0.054735,1,-57.5,2.1476,923.25,1
44,26.25,0.2603,0.98526,0.054735,1,-57,0.072097,925.75,1
45,26.75,0.2603,0.98526,0.054735,3,-57.5,4.7507,922.75,1
46,27.25,0.2603,0.98526,0.054735,3,-57.5,3.4146,924.75,1
47,29.25,0.28376,0.99674,0.066138,3,-59.5,4.9594,922.25,1
48,29.75,0.28376,0.99674,0.066138,1,-58,1.7319,923.75,1
49,31.25,0.28376,0.99674,0.066138,3,-58,2.6154,925.75,1
50,32.75,0.44791,0.91636,0.12315,3,-58.5,4.3872,923.25,1
51,33.75,0.44791,0.91636,0.12315,3,-56,2.4912,925.75,1
52,34,0.44791,0.91636,0.12315,3,-57.5,4.7001,922.75,1
53,34.5,0.44791,0.91636,0.12315,1,-58.5,0.3835,925.25,1
54,34.75,0.44791,0.91636,0.12315,3,-56.5,4.1586,923.75,1
55,35.25,0.44791,0.91636,0.12315,3,-57,4.5268,923.25,1
56,36,0.44791,0.91636,0.12315,3,-60.5,5.2324,921.75,1
57,37,0.30721,0.97377,0.088944,1,-56.5,0.53843,924.75,1
58,37.75,0.30721,0.97377,0.088944,3,-58.5,1.1505,923.25,1
59,38.75,0.30721,0.97377,0.088944,3,-57,4.6449,922.75,1
60,39.25,0.30721,0.97377,0.088944,3,-56.5,6.0362,925.25,1
61,39.5,0.30721,0.97377,0.088944,3,-56,3.1861,924.75,1
62,39.75,0.30721,0.97377,0.088944,3,-56.5,3.9485,923.75,1
63,40,0.30721,0.97377,0.088944,1,-56.5,1.063,924.25,1
64,41,0.30721,0.97377,0.088944,1,-57.5,5.935,925.75,1
65,42,0.33066,0.97377,0.077541,3,-56,6.277,924.75,1
66,42.25,0.33066,0.97377,0.077541,1,-57,1.6552,923.75,1
67,42.5,0.33066,0.97377,0.077541,1,-57,1.2763,924.25,1
68,43.25,0.33066,0.97377,0.077541,1,-59.5,0.30219,921.75,1
69,44,0.27203,0.98526,0.077541,3,-56.5,5.9227,925.25,1
70,44.25,0.27203,0.98526,0.077541,1,-57,0.86517,924.75,1
71,45,0.27203,0.98526,0.077541,1,-57.5,1.1091,924.25,1
72,46,0.27203,0.98526,0.077541,3,-56,2.3501,925.75,1
73,46.25,0.27203,0.98526,0.077541,3,-57,4.6388,922.75,1
74,46.75,0.41273,0.93932,0.11175,3,-56.5,3.9976,923.75,1
75,47.25,0.41273,0.93932,0.11175,1,-57,1.333,924.25,1
76,48,0.41273,0.93932,0.11175,1,-61.5,3.8396,921.25,1
77,48.5,0.41273,0.93932,0.11175,3,-57.5,4.6449,922.75,1
78,49,0.41273,0.93932,0.11175,3,-56.5,5.892,925.25,1
79,49.25,0.41273,0.93932,0.11175,1,-57.5,1.6736,923.75,1
80,51.5,0.30721,0.97377,0.054735,3,-58.5,6.119,925.25,1
81,52.25,0.30721,0.97377,0.054735,3,-58.5,0.65041,924.25,1
82,53.75,0.30721,0.97377,0.054735,1,-58.5,0.29299,925.25,1
83,54.25,0.30721,0.97377,0.054735,3,-61.5,5.688,920.75,1
84,56.25,0.30721,0.97377,0.054735,1,-58,0.158,925.25,1
85,56.75,0.30721,0.97377,0.054735,1,-57,1.5539,923.75,1
86,59,0.49481,0.90487,0.13456,1,-57.5,0.82528,924.75,1
