,0,1,2,3,4,5,6,7,8
0,0,0.48309,0.89339,0.031928,1,-57,5.6635,924.25,4
1,0.25,0.48309,0.89339,0.031928,1,-58,5.1695,920.25,4
2,0.5,0.36583,0.96229,-0.013684,4,-51.5,5.7386,923.25,4
3,0.75,0.36583,0.96229,-0.013684,1,-60.5,5.3873,923.25,4
4,1,0.2603,1.0082,-0.03649,1,-58,6.1773,922.25,1
5,1.25,0.2603,1.0082,-0.03649,1,-59,6.1835,925.75,1
6,1.5,0.2603,1.0082,-0.03649,1,-56.5,1.4404,923.75,1
7,1.55,0.2603,1.0082,-0.03649,1,-55.5,2.1967,922.75,1
8,1.75,0.36583,0.96229,-0.025087,1,-59,3.4959,921.25,1
9,3,0.22513,1.0082,0.088944,1,-62.5,5.8184,924.75,1
10,3.25,0.22513,1.0082,0.088944,1,-56,1.9942,922.25,1
11,3.75,0.18995,1.0427,-0.047893,1,-55.5,0.70103,923.75,1
12,4,0.18995,1.0427,-0.047893,1,-55.5,0.77313,923.75,1
13,4.075,0.18995,1.0427,-0.047893,1,-55,1.7257,922.75,1
14,4.25,0.18995,1.0427,-0.047893,1,-56.5,6.2464,921.25,1
15,4.75,0.025796,0.99674,-0.0022806,1,-58.5,2.0494,924.25,1
16,5.25,0.025796,0.99674,-0.0022806,1,-59.5,2.4559,921.75,1
17,5.75,0.025796,0.99674,-0.0022806,4,-54.5,4.3366,922.25,1
18,6,0.025796,0.99674,-0.0022806,1,-61,0.95874,922.25,1
19,6.25,0.025796,0.99674,-0.0022806,4,-56.5,5.438,922.75,1
20,6.75,0.025796,0.99674,-0.0022806,4,-57,0.62586,921.25,1
21,7,0.025796,0.99674,-0.0022806,4,-57,4.1218,920.75,1
22,7.25,0.025796,0.99674,-0.0022806,4,-57.5,0.31447,924.25,1
23,8.25,0.45964,0.91636,-0.0022806,1,-66.5,5.7816,924.75,1
24,9,0.45964,0.91636,-0.0022806,1,-62.5,5.7938,921.25,1
25,10,0.45964,0.91636,-0.0022806,1,-63.5,0.3881,920.25,1
26,10.5,0.45964,0.91636,-0.0022806,1,-65.5,5.8844,924.75,1
27,12.25,0.61207,0.87042,0.11175,1,-64,0.16874,920.25,1
28,13.25,0.61207,0.87042,0.11175,1,-62.5,4.7385,922.25,1
29,14,0.61207,0.87042,0.11175,4,-58.5,5.8061,925.25,1
30,15.25,0.61207,0.87042,0.11175,1,-63.5,3.8994,923.25,1
31,17.25,0.40101,0.95081,0.020525,1,-63.5,0.20709,920.25,1
32,18,0.40101,0.95081,0.020525,1,-66,2.5955,924.75,1
33,18.75,0.40101,0.95081,0.020525,1,-63,5.5622,921.25,1
34,19.75,0.40101,0.95081,0.020525,4,-58.5,6.119,921.75,1
35,20.5,0.40101,0.95081,0.020525,4,-58,5.6128,922.25,1
36,22.25,0.60034,0.85894,0.11175,1,-64,0.10278,920.25,1
37,23,0.60034,0.85894,0.11175,1,-63,1.5524,922.25,1
38,24,0.60034,0.85894,0.11175,1,-63,5.9227,920.75,1
39,25,0.60034,0.85894,0.11175,1,-63.5,3.8257,923.25,1
40,25.75,0.60034,0.85894,0.11175,4,-57.5,1.9742,922.75,1
41,26.75,0.60034,0.85894,0.11175,1,-64.5,5.5484,924.25,1
42,27.75,0.60034,0.85894,0.11175,4,-58.5,5.8751,922.25,1
43,30.25,0.45964,0.92784,0.054735,1,-63,1.4205,922.25,1
44,32.25,0.45964,0.92784,0.054735,1,-65.5,5.3981,924.75,1
45,34,0.45964,0.92784,0.054735,4,-58.5,0.66728,924.25,1
46,35.5,0.45964,0.92784,0.054735,1,-64,0.061359,923.75,1
47,37.5,0.45964,0.92784,0.054735,4,-58,6.1037,922.25,1
48,38.25,0.45964,0.92784,0.054735,4,-58.5,4.2277,921.25,1
49,40,0.38928,0.96229,0.043332,4,-57.5,0.056757,922.25,1
50,40.75,0.38928,0.96229,0.043332,1,-63,5.2309,921.25,1
51,42.75,0.38928,0.96229,0.043332,4,-58.5,1.31,923.75,1
52,43.75,0.38928,0.96229,0.043332,1,-64,2.5265,924.25,1
53,45.25,0.38928,0.96229,0.043332,1,-64,6.0792,923.75,1
54,48.75,0.48309,0.92784,0.066138,1,-64,2.5035,924.25,1
55,50.25,0.48309,0.92784,0.066138,4,-58.5,2.2457,922.75,1
56,51.75,0.48309,0.92784,0.066138,1,-62.5,3.341,923.25,1
57,52.5,0.48309,0.92784,0.066138,1,-62.5,5.6174,923.75,1
58,53,0.48309,0.92784,0.066138,1,-60.5,1.7119,921.25,1
59,53.75,0.48309,0.92784,0.066138,4,-59,3.3211,920.25,1
60,54.75,0.50654,0.91636,0.0091224,1,-61.5,4.0114,922.25,1
61,55.25,0.50654,0.91636,0.0091224,4,-58.5,2.5295,921.25,1
62,56.25,0.50654,0.91636,0.0091224,1,-62.5,5.889,920.25,1
63,57,0.50654,0.91636,0.0091224,4,-58.5,2.0064,922.25,1
64,57.75,0.50654,0.91636,0.0091224,4,-56.5,0.86056,921.25,1
65,58,0.50654,0.91636,0.0091224,4,-57.5,5.5944,925.25,1
66,58.5,1.0342,0.51445,0.73892,1,-63.5,2.1598,924.25,1
67,58.75,1.0342,0.51445,0.73892,1,-60,5.0637,920.25,1
68,59,1.0342,0.51445,0.73892,1,-59.5,4.2859,921.75,1
69,59.5,1.2921,0.066602,0.043332,4,-63.5,1.9926,925.75,3
70,59.75,1.2921,0.066602,0.043332,4,-65.5,0.056757,923.75,3
71,60.25,0.92865,0.26182,-0.18473,4,-66.5,5.3214,921.25,3
72,60.5,0.92865,0.26182,-0.18473,4,-67.5,1.4757,925.25,3
73,61,1.1397,0.11254,-0.082102,4,-66.5,0.57678,920.25,3
74,61.25,1.1397,0.11254,-0.082102,1,-56.5,1.3484,921.75,3
75,61.5,1.2101,0.02067,-0.082102,1,-57.5,6.1881,923.25,3
76,61.75,1.128,0.055119,-0.10491,1,-57,0.84062,922.25,3
77,62.25,0.9521,0.14698,-0.23034,1,-57,5.7294,923.75,3
78,62.75,0.97555,0.1355,-0.18473,4,-66.5,1.3821,925.25,3
79,63,0.97555,0.1355,-0.18473,4,-66,5.9963,920.75,3
80,63.5,1.0928,0.10105,-0.13912,1,-58,2.5173,920.25,3
81,63.75,1.0928,0.10105,-0.13912,1,-57,1.2701,921.75,3
82,63.825,1.0928,0.10105,-0.13912,4,-65,3.3656,923.25,3
83,64.25,1.1045,0.12402,-0.12771,1,-57,0.90812,922.25,3
84,64.35,1.1045,0.12402,-0.12771,4,-65,1.3238,922.25,3
85,64.75,1.0107,0.15847,-0.18473,3,-52.5,0.14113,922.75,3
86,65,1.0107,0.15847,-0.18473,1,-57.5,0.42338,922.75,3
87,65.25,1.0342,0.16995,-0.16192,1,-57.5,4.5743,925.25,3
88,65.5,1.0107,0.18143,-0.18473,1,-57.5,2.1997,920.75,3
89,66,1.2687,0.02067,-0.047893,4,-64.5,1.8546,921.75,3
90,66.75,0.96383,0.16995,-0.19613,1,-57.5,0.93113,922.25,3
91,67,0.96383,0.16995,-0.19613,4,-66,0.91579,925.75,3
92,67.25,0.96383,0.16995,-0.19613,4,-64.5,6.0684,923.75,3
93,67.75,1.0576,0.14698,-0.15052,1,-57,4.5897,925.25,3
94,67.825,1.0576,0.14698,-0.15052,1,-57.5,2.1506,920.75,3
95,68.25,1.1514,0.089569,-0.11631,4,-65,5.4533,924.25,3
96,68.5,0.91693,0.18143,-0.21894,4,-65.5,1.8224,921.75,3
97,69,1.1514,0.089569,-0.093505,1,-57,5.0038,924.75,3
98,69.25,1.1514,0.089569,-0.093505,4,-65,1.3514,922.25,3
99,69.5,0.94038,0.18143,-0.18473,1,-57,5.8951,923.75,3
100,69.75,0.94038,0.18143,-0.18473,4,-64.5,4.0068,922.75,3
101,70.5,1.0459,0.14698,-0.16192,4,-66.5,5.9518,920.75,3
102,70.75,1.0459,0.14698,-0.16192,1,-58.5,2.5909,920.25,3
103,71,0.97555,0.16995,-0.20754,4,-65.5,4.9747,921.75,3
104,71.25,0.97555,0.16995,-0.20754,3,-53.5,5.2692,924.75,3
105,71.35,0.97555,0.16995,-0.20754,1,-57,5.0667,924.75,3
106,71.75,0.9521,0.18143,-0.18473,4,-66.5,0.7992,925.75,3
107,72.25,1.3508,-0.0022966,-0.047893,3,-52.5,0.19635,922.75,3
108,72.325,1.3508,-0.0022966,-0.047893,4,-64.5,4.0221,922.75,3
109,72.75,0.91693,0.16995,-0.21894,4,-66,4.5068,925.25,3
110,74.5,1.2804,0.0091865,-0.047893,4,-65,6.004,923.75,3
111,74.75,1.0342,0.15847,-0.15052,4,-65.5,5.4104,921.25,3
112,75,1.0342,0.15847,-0.15052,1,-57.5,4.6019,925.25,3
113,75.25,1.0342,0.15847,-0.15052,1,-57.5,2.1445,920.75,3
114,75.5,0.94038,0.18143,-0.20754,1,-57,5.4257,924.25,3
115,76,1.2921,0.032153,-0.070699,4,-65,0.13806,923.25,3
116,76.5,0.94038,0.19292,-0.20754,4,-64.5,4.309,922.25,3
117,77,1.1514,0.11254,-0.11631,4,-64.5,2.7412,923.75,3
118,77.25,1.1514,0.11254,-0.11631,4,-64.5,0.67955,922.75,3
119,77.75,1.2335,0.078086,-0.059296,4,-66,5.8215,920.75,3
120,78.25,0.94038,0.2044,-0.20754,4,-64.5,4.8474,921.75,3
121,78.5,0.94038,0.2044,-0.20754,1,-57,0.053689,923.25,3
122,78.75,0.94038,0.2044,-0.20754,4,-65,1.7518,924.75,3
123,78.85,0.94038,0.2044,-0.20754,4,-65,1.2164,922.25,3
124,79.25,0.99901,0.19292,-0.18473,1,-57,5.8767,923.75,3
125,79.75,0.98728,0.19292,-0.19613,1,-57.5,1.7702,921.25,3
126,79.825,0.98728,0.19292,-0.19613,1,-57.5,4.6035,925.25,3
127,80.5,0.96383,0.19292,-0.20754,4,-66.5,0.053689,920.25,3
128,80.75,0.96383,0.19292,-0.20754,4,-65,4.8274,921.75,3
129,81.5,1.0459,0.15847,-0.16192,4,-67,0.7041,925.75,3
130,81.75,1.0459,0.15847,-0.16192,1,-57,5.8797,923.75,3
131,82,1.3156,0.043636,-0.070699,4,-64.5,0.68262,922.75,3
132,82.25,1.3156,0.043636,-0.070699,1,-57.5,1.7825,921.25,3
133,82.35,1.3156,0.043636,-0.070699,1,-57,4.6219,925.25,3
134,83.25,1.0459,0.18143,-0.16192,1,-57,0.061359,923.25,3
135,83.5,1.0459,0.18143,-0.16192,1,-57,5.0146,924.75,3
136,83.75,1.0459,0.18143,-0.16192,4,-65,1.195,922.25,3
137,84,1.0459,0.18143,-0.16192,4,-66.5,0.72557,925.75,3
138,84.5,1.3508,0.032153,-0.03649,4,-64.5,0.66421,922.75,3
139,85,1.1397,0.11254,-0.12771,4,-66.5,5.8184,920.75,3
140,85.1,1.1397,0.11254,-0.12771,4,-64,2.2135,924.25,3
141,85.75,0.98728,0.19292,-0.20754,4,-64.5,0.11505,923.25,3
142,86.25,1.1749,0.11254,-0.093505,4,-64.5,1.1904,922.25,3
143,86.5,1.1749,0.11254,-0.093505,1,-57.5,4.1663,925.75,3
144,86.575,1.1749,0.11254,-0.093505,1,-57,5.8567,923.75,3
145,86.75,1.1749,0.11254,-0.093505,1,-57,0.474,922.75,3
146,87,0.97555,0.2044,-0.19613,4,-65,5.3152,921.25,3
147,87.25,0.97555,0.2044,-0.19613,4,-65.5,4.3565,925.25,3
148,87.5,1.0928,0.1355,-0.12771,4,-64.5,5.3367,924.25,3
149,87.75,1.0928,0.1355,-0.12771,4,-66.5,0.021476,920.25,3
150,88.25,1.0694,0.14698,-0.15052,1,-57.5,0.024544,923.25,3
151,88.5,1.2452,0.055119,-0.059296,4,-64.5,4.3381,922.25,3
152,89,1.2452,0.055119,-0.059296,1,-57.5,4.1571,925.75,3
153,89.25,0.97555,0.2044,-0.20754,1,-57,0.47247,922.75,3
154,89.5,0.97555,0.2044,-0.20754,4,-65,5.2953,921.25,3
155,89.75,0.97555,0.2044,-0.20754,4,-65,1.1858,925.25,3
156,90,0.96383,0.2044,-0.19613,4,-64.5,2.2059,924.25,3
157,90.25,0.96383,0.2044,-0.19613,4,-66.5,0.013806,920.25,3
158,90.75,1.2218,0.078086,-0.082102,4,-64.5,0.11812,923.25,3
159,91,0.91693,0.2044,-0.19613,4,-64.5,1.2072,922.25,3
160,91.5,1.2101,0.078086,-0.093505,1,-57,0.4694,922.75,3
161,92,1.0459,0.16995,-0.16192,1,-57,4.5743,925.25,3
162,92.5,1.1866,0.089569,-0.093505,1,-57,5.3965,924.25,3
163,92.6,1.1866,0.089569,-0.093505,4,-64.5,2.2059,924.25,3
164,93.5,0.9521,0.2044,-0.18473,1,-57,0.9434,922.25,3
165,93.75,0.9521,0.2044,-0.18473,1,-57.5,4.1586,925.75,3
166,93.825,0.9521,0.2044,-0.18473,4,-64,2.752,923.75,3
167,94.5,1.0107,0.19292,-0.19613,1,-57,4.5866,925.25,3
168,94.6,1.0107,0.19292,-0.19613,4,-65,1.221,925.25,3
169,95.025,1.0576,0.15847,-0.16192,4,-64.5,5.329,924.25,3
170,95.25,1.0576,0.15847,-0.16192,1,-57,1.3714,921.75,3
171,95.5,1.0576,0.15847,-0.16192,4,-64.5,1.6981,921.75,3
172,96.5,1.0694,0.15847,-0.15052,4,-64.5,0.65194,922.75,3
173,96.75,1.2804,0.055119,-0.059296,4,-65.5,1.1582,925.25,3
174,97.25,0.92865,0.2044,-0.20754,4,-65.5,5.7984,920.75,3
175,97.5,0.92865,0.2044,-0.20754,4,-64,2.1844,924.25,3
176,97.75,0.98728,0.18143,-0.18473,4,-64.5,4.8581,921.75,3
177,98,0.98728,0.18143,-0.18473,1,-57.5,0.033748,923.25,3
178,98.5,0.98728,0.18143,-0.19613,4,-64.5,1.218,922.25,3
179,99,1.2335,0.078086,-0.070699,4,-64,3.8211,922.75,3
180,99.075,1.2335,0.078086,-0.070699,4,-65,5.326,921.25,3
181,99.5,1.0342,0.18143,-0.17333,4,-65.5,5.8107,920.75,3
182,100.25,1.1397,0.11254,-0.11631,4,-64.5,1.6889,921.75,3
183,100.75,1.339,0.043636,-0.03649,1,-57,0.93113,922.25,3
184,101.5,1.1632,0.10105,-0.10491,4,-65,5.2554,921.25,3
185,101.75,1.1632,0.10105,-0.10491,4,-65.5,1.0845,925.25,3
186,102,1.1632,0.10105,-0.10491,4,-66,5.7417,920.75,3
187,102.75,1.0811,0.16995,-0.16192,4,-64,6.274,923.25,3
188,104,1.0694,0.15847,-0.15052,4,-64.5,0.54456,922.75,3
189,104.25,1.0694,0.15847,-0.15052,4,-65,1.0692,925.25,3
190,104.5,1.0694,0.14698,-0.16192,4,-66,5.6987,920.75,3
191,105,1.1514,0.11254,-0.12771,4,-64.5,1.6276,921.75,3
192,105.25,1.1514,0.11254,-0.12771,1,-57.5,6.251,923.25,3
193,105.75,1.2804,0.043636,-0.070699,4,-64.5,4.2706,922.25,3
194,106,1.2804,0.043636,-0.070699,4,-66,0.57984,925.75,3
195,106.25,1.2687,0.055119,-0.070699,1,-57.5,0.40804,922.75,3
196,106.5,1.2687,0.055119,-0.070699,4,-65,5.2263,921.25,3
197,107,1.3508,0.032153,-0.070699,4,-65.5,5.7171,920.75,3
198,107.5,0.92865,0.2044,-0.21894,4,-64.5,4.7339,921.75,3
199,107.75,0.92865,0.2044,-0.21894,4,-64,0.003068,923.25,3
200,108,1.1045,0.1355,-0.15052,4,-64.5,1.5693,924.75,3
201,108.25,1.1045,0.1355,-0.15052,4,-64,4.2338,922.25,3
202,108.5,1.1397,0.12402,-0.12771,4,-64,3.6846,922.75,3
203,108.75,1.1397,0.12402,-0.12771,1,-57.5,1.7227,921.25,3
204,109,1.1397,0.12402,-0.12771,4,-65,5.2278,921.25,3
205,109.75,1.0576,0.15847,-0.17333,4,-66.5,6.2034,920.25,3
206,110,1.0576,0.15847,-0.17333,4,-64.5,4.7262,921.75,3
207,110.5,1.1163,0.12402,-0.13912,4,-64.5,4.2338,922.25,3
208,111,1.1866,0.089569,-0.093505,4,-64,2.5894,923.75,3
209,111.25,1.1866,0.089569,-0.093505,4,-64.5,3.68,922.75,3
210,111.75,1.0459,0.18143,-0.18473,4,-66,5.6911,920.75,3
211,112,1.0459,0.18143,-0.18473,4,-64,2.0893,924.25,3
212,112.5,1.0459,0.18143,-0.17333,4,-64.5,4.7262,921.75,3
213,112.6,1.0459,0.18143,-0.17333,1,-57.5,6.2648,923.25,3
214,113,1.257,0.066602,-0.059296,1,-57.5,0.88204,922.25,3
215,113.5,1.0576,0.15847,-0.16192,4,-64.5,0.53996,922.75,3
216,114,0.91693,0.2044,-0.21894,4,-65,1.0769,925.25,3
217,114.5,0.96383,0.21588,-0.19613,4,-64,2.0663,924.25,3
218,115,0.92865,0.2044,-0.20754,1,-57.5,6.2586,923.25,3
219,115.25,0.96383,0.2044,-0.20754,4,-64.5,1.5539,924.75,3
220,115.5,0.96383,0.2044,-0.20754,4,-64.5,1.0554,922.25,3
221,116,1.0459,0.19292,-0.17333,4,-64,2.5571,923.75,3
222,116.1,1.0459,0.19292,-0.17333,4,-64.5,3.6724,922.75,3
223,116.5,1.2452,0.078086,-0.082102,4,-66,5.6589,920.75,3
224,117,0.98728,0.2044,-0.21894,4,-66.5,6.1973,920.25,3
225,117.25,1.1749,0.10105,-0.10491,4,-64,6.2694,923.25,3
226,117.75,1.1749,0.10105,-0.10491,4,-64.5,1.5417,924.75,3
227,118.5,1.1983,0.11254,-0.11631,4,-65,5.1664,921.25,3
228,119,1.1045,0.14698,-0.13912,4,-66,5.6558,920.75,3
229,119.25,1.1045,0.14698,-0.13912,1,-57,5.3766,924.25,3
230,119.5,1.1045,0.14698,-0.13912,4,-66.5,6.1543,920.25,3
231,119.75,1.1045,0.14698,-0.13912,4,-64.5,4.7063,921.75,3
232,120.5,1.0225,0.19292,-0.18473,4,-66,0.52769,925.75,3
233,120.75,1.0225,0.19292,-0.18473,1,-58,5.8123,923.75,3
234,121,1.0225,0.19292,-0.18473,1,-57.5,0.42031,922.75,3
235,121.1,1.0225,0.19292,-0.18473,1,-57.5,1.7196,921.25,3
236,121.5,1.0342,0.16995,-0.17333,4,-65.5,5.6589,920.75,3
237,122.5,1.0576,0.18143,-0.17333,1,-57,4.9609,924.75,3
238,122.63,1.0576,0.18143,-0.17333,4,-64.5,1.0446,922.25,3
239,122.75,1.0576,0.18143,-0.17333,4,-66,0.53076,925.75,3
240,123,1.0576,0.18143,-0.17333,4,-64,5.6742,923.75,3
241,123.25,1.0576,0.18143,-0.17333,1,-57.5,0.41878,922.75,3
242,124,1.128,0.11254,-0.12771,1,-57.5,2.1292,920.75,3
243,124.25,0.92865,0.2044,-0.21894,1,-58,2.5571,920.25,3
244,124.75,1.1397,0.12402,-0.12771,4,-64.5,6.2034,923.25,3
245,124.83,1.1397,0.12402,-0.12771,4,-64,6.2464,923.25,3
246,125,1.1397,0.12402,-0.12771,4,-64,4.1832,922.25,3
247,125.5,1.0107,0.18143,-0.18473,4,-64,2.5679,923.75,3
248,126,1.3039,0.055119,-0.059296,4,-65,5.1971,921.25,3
249,126.75,0.98728,0.21588,-0.19613,1,-58,2.5556,920.25,3
250,127,1.2804,0.066602,-0.070699,1,-58,6.2387,923.25,3
251,127.25,1.2804,0.066602,-0.070699,3,-52.5,6.0178,923.25,3
252,127.35,1.2804,0.066602,-0.070699,1,-57,4.9808,924.75,3
253,127.5,1.2804,0.066602,-0.070699,1,-57,4.9732,924.75,3
254,128,1.0694,0.16995,-0.16192,4,-64.5,3.6539,922.75,3
255,128.25,1.0694,0.16995,-0.16192,1,-57.5,1.7288,921.25,3
256,128.75,1.3273,0.055119,-0.070699,4,-66,5.6266,920.75,3
257,129.5,0.99901,0.19292,-0.19613,4,-65,6.2004,923.25,3
258,130.75,1.0928,0.1355,-0.15052,4,-65.5,2.0279,921.25,3
259,131.25,1.2921,0.055119,-0.070699,1,-57.5,5.3981,924.25,3
260,131.75,1.0225,0.18143,-0.19613,4,-65,4.6265,921.75,3
261,132,1.0225,0.18143,-0.19613,4,-64.5,6.2126,923.25,3
262,132.5,1.2921,0.078086,-0.03649,1,-57,0.91272,922.25,3
263,133.5,1.1163,0.14698,-0.11631,1,-57.5,4.6204,925.25,3
264,133.6,1.1163,0.14698,-0.11631,4,-66,0.71023,925.25,3
265,134.5,0.9052,0.2044,-0.19613,4,-65.5,1.2609,924.75,3
266,135,1.0107,0.19292,-0.18473,4,-68.5,0.099709,925.75,3
267,135.5,0.92865,0.22737,-0.15052,4,-63.5,3.9255,922.75,3
268,136.75,1.128,0.12402,-0.082102,4,-64.5,4.6909,921.75,3
269,137,0.96383,0.21588,-0.19613,4,-64.5,1.5539,924.75,3
270,137.25,0.96383,0.21588,-0.19613,4,-64,4.1433,922.25,3
271,137.75,1.0811,0.14698,-0.13912,4,-64,2.5188,923.75,3
272,138,1.0811,0.14698,-0.13912,4,-64,3.5864,922.75,3
273,138.1,1.0811,0.14698,-0.13912,4,-64.5,5.1143,921.25,3
274,138.5,1.1397,0.14698,-0.12771,1,-57.5,2.0632,920.75,3
275,139,1.0459,0.19292,-0.16192,1,-58,2.5265,920.25,3
276,139.1,1.0459,0.19292,-0.16192,1,-57,1.2502,921.75,3
277,139.25,1.0459,0.19292,-0.16192,4,-64,3.0603,923.25,3
278,139.75,1.128,0.14698,-0.11631,4,-64,0.93113,922.25,3
279,140,0.9521,0.23885,-0.19613,4,-63.5,2.4651,923.75,3
280,140.25,0.9521,0.23885,-0.19613,4,-64,3.5435,922.75,3
281,140.5,1.1866,0.11254,-0.10491,4,-64,5.1281,921.25,3
282,140.75,1.1866,0.11254,-0.10491,4,-65,5.5975,920.75,3
283,141,1.1866,0.11254,-0.10491,4,-64,1.9098,924.25,3
284,141.5,0.97555,0.23885,-0.19613,4,-64,1.4481,921.75,3
285,142.25,1.0576,0.19292,-0.15052,4,-67,0.36662,925.75,3
286,142.75,1.3156,0.066602,-0.03649,4,-64,0.34208,922.75,3
287,143.25,0.92865,0.21588,-0.20754,4,-66,4.0758,925.25,3
288,144,0.92865,0.22737,-0.20754,1,-57,1.1382,921.75,3
289,144.25,0.92865,0.22737,-0.20754,4,-64,6.1298,923.25,3
290,144.75,1.3156,0.078086,-0.047893,4,-64,4.151,922.25,3
291,145,1.3156,0.078086,-0.047893,1,-58,3.9884,925.75,3
292,145.25,1.2687,0.032153,-0.047893,4,-64.5,0.49548,922.75,3
293,145.5,1.2687,0.032153,-0.047893,1,-56,1.623,921.25,3
294,145.75,1.2687,0.032153,-0.047893,1,-56.5,1.3714,925.25,3
295,146,0.94038,0.26182,-0.19613,4,-65.5,5.6972,920.75,3
296,146.5,0.7645,0.60631,-0.093505,4,-61,4.8474,921.75,1
297,147,0.8583,0.73263,0.020525,1,-56.5,5.4456,922.25,1
298,147.1,0.8583,0.73263,0.020525,1,-57,5.8061,922.25,1
299,147.25,0.8583,0.73263,0.020525,4,-66,1.3039,925.75,1
300,148,0.31893,0.98526,-0.0022806,1,-57.5,0.75625,921.25,1
301,148.75,0.44791,0.97377,-0.13912,4,-65.5,0.32367,920.25,1
302,149,0.44791,0.97377,-0.13912,4,-65.5,4.2123,923.25,1
303,149.5,0.8114,0.76708,0.066138,4,-62,5.645,922.25,1
304,149.58,0.8114,0.76708,0.066138,1,-58.5,0.54917,922.25,1
305,149.75,0.8114,0.76708,0.066138,4,-61.5,4.1341,923.75,1
306,150,0.8114,0.76708,0.066138,4,-61,2.617,922.75,1
307,150.25,0.8114,0.76708,0.066138,3,-58.5,4.559,921.25,1
308,151.25,0.8114,0.76708,0.066138,1,-62.5,0.88511,920.25,1
309,152,0.24858,0.99674,-0.025087,4,-58.5,5.8199,922.25,1
310,152.5,0.24858,0.99674,-0.025087,1,-65.5,0.56297,922.75,1
311,153,0.24858,0.99674,-0.025087,4,-58.5,4.3688,920.75,1
312,153.5,0.24858,0.99674,-0.025087,4,-58.5,1.33,920.25,1
313,153.75,0.24858,0.99674,-0.025087,3,-58.5,6.1727,921.75,1
314,154.25,0.24858,0.99674,-0.025087,1,-65,0.13192,924.75,1
315,155.5,0.34238,0.97377,-0.025087,1,-65.5,6.1329,925.25,1
316,156,0.34238,0.97377,-0.025087,4,-58.5,1.2471,920.25,1
317,156.5,0.34238,0.97377,-0.025087,1,-63.5,1.2579,923.25,1
318,157.25,0.34238,0.97377,-0.025087,4,-59,3.9561,923.75,1
319,157.5,0.34238,0.97377,-0.025087,4,-59,0.16567,921.25,1
320,158.25,0.34238,0.97377,-0.025087,4,-59.5,3.4269,924.25,1
321,158.5,0.34238,0.97377,-0.025087,4,-58.5,5.892,921.75,1
322,159.75,0.43619,0.92784,0.020525,4,-59.5,3.9055,923.75,1
323,160.25,0.43619,0.92784,0.020525,1,-65,2.8333,925.25,1
324,160.75,0.43619,0.92784,0.020525,4,-59.5,1.0692,920.25,1
325,161.25,0.43619,0.92784,0.020525,4,-59,4.3565,923.25,1
326,161.75,0.43619,0.92784,0.020525,4,-58.5,5.3306,922.25,1
327,162.25,0.43619,0.92784,0.020525,4,-58.5,4.8612,922.75,1
328,162.75,0.43619,0.92784,0.020525,1,-63,0.14266,920.75,1
329,163.25,0.43619,0.92784,0.020525,3,-58,1.1382,920.25,1
