,0,1,2,3,4,5,6,7,8
0,0,0.096148,1.0886,-0.082102,1,-42.5,4.0942,925.25,2
1,0.025,0.10787,0.89339,-0.10491,1,-45,4.5759,925.25,2
2,1.75,0.20168,0.97377,-0.082102,2,-57,4.3059,923.75,2
3,6,0.072698,1.0197,0.031928,2,-58.5,2.2703,923.25,2
4,7.25,0.072698,1.0197,0.031928,2,-57.5,1.1367,925.25,2
5,8.225,0.072698,1.0197,0.031928,2,-57.5,0.9434,925.75,2
6,9.25,0.072698,1.0197,0.031928,2,-58,1.2226,924.75,2
7,13.5,0.47136,0.91636,-0.013684,2,-58.5,1.6045,923.25,2
8,18.25,0.45964,0.91636,-0.025087,2,-59,1.5033,924.25,2
9,19.75,0.45964,0.91636,-0.025087,2,-60.5,2.9468,920.75,2
10,24.25,0.45964,0.91636,-0.025087,2,-58,1.2149,925.25,2
11,27,0.45964,0.91636,-0.025087,2,-58,1.175,925.25,2
12,70.75,0.41273,0.96229,0.020525,2,-55.5,4.4347,920.75,4
13,73,0.44791,0.90487,0.066138,2,-46.5,1.5923,922.75,4
14,73.075,0.2134,0.97377,-0.20754,2,-46.5,1.7165,922.75,4
15,73.1,0.27203,1.0082,-0.19613,2,-44.5,1.063,925.25,4
16,73.25,0.27203,0.98526,-0.17333,2,-44,1.5647,925.25,4
17,73.325,0.23685,0.95081,-0.17333,3,-68,4.7385,920.75,4
18,73.5,0.23685,0.95081,-0.17333,2,-48.5,5.7049,920.75,4
19,73.575,0.23685,0.95081,-0.17333,2,-49,5.9933,920.75,4
20,73.6,0.22513,1.169,-0.17333,2,-48,1.7242,921.75,4
21,78.75,-0.044557,0.98526,-0.11631,4,-57.5,2.4022,925.75,1
22,80.5,-0.044557,0.98526,-0.11631,1,-67,1.6122,925.25,1
23,83,-0.044557,0.98526,-0.11631,4,-58,6.1252,925.25,1
24,85.25,-0.044557,0.98526,-0.11631,4,-57.5,6.0592,925.25,1
25,87,-0.044557,0.98526,-0.11631,1,-65.5,4.9026,924.75,1
26,91,0.37756,0.96229,-0.025087,4,-57.5,5.5239,925.75,1
27,92.75,0.37756,0.96229,-0.025087,4,-57.5,5.9887,925.25,1
28,94.5,0.37756,0.96229,-0.025087,1,-66,4.7615,924.75,1
29,96.25,0.37756,0.96229,-0.025087,4,-59,4.7323,923.25,1
30,98.5,0.37756,0.96229,-0.025087,4,-57.5,2.3746,925.75,1
31,100,0.37756,0.96229,-0.025087,4,-57.5,5.9718,925.25,1
32,103.75,0.45964,0.92784,0.031928,1,-65.5,5.9043,923.25,1
33,105.75,0.45964,0.92784,0.031928,1,-68,0.056757,925.75,1
34,106.5,0.45964,0.92784,0.031928,4,-57.5,4.0804,924.75,1
35,107,0.45964,0.92784,0.031928,4,-58.5,5.395,922.75,1
36,107.75,0.61207,0.57186,0.85295,3,-57.5,2.4712,921.75,1
37,108,0.61207,0.57186,0.85295,3,-60,1.8607,922.25,1
38,108.1,0.61207,0.57186,0.85295,4,-58,0.14113,925.75,1
39,109,0.61207,0.57186,0.85295,3,-56.5,1.6536,923.75,1
40,109.75,0.61207,0.57186,0.85295,1,-60.5,0.27151,920.75,1
41,110.75,1.1514,-0.048229,0.35121,1,-58,0.064427,924.25,3
42,111,1.1514,-0.048229,0.35121,3,-56,1.6276,923.25,3
43,111.25,1.1514,-0.048229,0.35121,3,-58.5,3.6233,920.25,3
44,111.5,1.1514,-0.048229,0.35121,3,-56,1.2686,923.75,3
45,111.58,1.1514,-0.048229,0.35121,3,-57,0.49087,924.75,3
46,111.75,1.1514,-0.048229,0.35121,3,-56,1.9282,922.75,3
47,112,1.1514,-0.048229,0.35121,3,-56.5,6.2817,925.25,3
48,112.75,1.0694,-0.094162,0.16876,3,-56.5,1.8822,922.25,3
49,113,1.0694,-0.094162,0.16876,1,-59,4.8811,925.75,3
50,113.25,1.0694,-0.094162,0.16876,3,-56.5,1.195,923.25,3
51,113.5,1.0694,-0.094162,0.16876,1,-59,0.16567,920.25,3
52,113.75,1.0694,-0.094162,0.16876,3,-56.5,0.81915,923.75,3
53,114,1.0694,-0.094162,0.16876,1,-57.5,5.6865,924.75,3
54,114.25,1.0694,-0.094162,0.16876,3,-57.5,2.4897,921.25,3
55,114.75,1.2804,-0.12861,0.23718,3,-58,2.8103,920.75,3
56,115,1.2804,-0.12861,0.23718,1,-57.5,1.6766,922.25,3
57,115.25,1.2804,-0.12861,0.23718,1,-58.5,4.8274,925.75,3
58,115.75,1.2804,-0.12861,0.23718,1,-58,6.1804,924.25,3
59,115.83,1.2804,-0.12861,0.23718,1,-58,0.8575,923.25,3
60,116.25,1.2804,-0.12861,0.23718,3,-56.5,0.74551,923.75,3
61,116.33,1.2804,-0.12861,0.23718,3,-56.5,0.03835,924.75,3
62,117,1.2804,-0.15158,0.25999,3,-56.5,5.9181,925.25,3
63,117.08,1.2804,-0.15158,0.25999,3,-58,2.7903,920.75,3
64,117.5,1.2804,-0.15158,0.25999,3,-57,5.2784,921.75,3
65,117.75,1.2804,-0.15158,0.25999,1,-57.5,1.6398,922.25,3
66,118,1.2804,-0.15158,0.25999,1,-58,6.1144,924.25,3
67,118.5,1.0811,-0.071196,0.15736,3,-58.5,6.2387,920.25,3
68,118.75,1.0811,-0.071196,0.15736,3,-56.5,0.78386,923.75,3
69,119,1.0811,-0.071196,0.15736,1,-58,5.6819,924.75,3
70,119.25,1.0811,-0.071196,0.15736,3,-56.5,1.4634,922.75,3
71,119.5,1.0811,-0.071196,0.15736,3,-56.5,5.9196,925.25,3
72,119.6,1.0811,-0.071196,0.15736,3,-58,5.9304,920.75,3
73,120,1.0811,-0.071196,0.15736,1,-58,2.0555,921.75,3
74,120.5,1.0928,-0.082679,0.18017,3,-56.5,0.40037,924.25,3
75,120.6,1.0928,-0.082679,0.18017,1,-58,0.83909,923.25,3
76,121,1.0928,-0.082679,0.18017,3,-58.5,6.228,920.25,3
77,121.25,1.0928,-0.082679,0.18017,3,-57,0.0061359,924.75,3
78,121.33,1.0928,-0.082679,0.18017,3,-58,5.5822,921.25,3
79,121.75,1.0928,-0.082679,0.18017,3,-56.5,1.4634,922.75,3
80,122.25,1.0576,-0.059712,0.14596,3,-57,2.1338,921.75,3
81,122.5,1.0576,-0.059712,0.14596,1,-58,1.6276,922.25,3
82,122.75,1.0576,-0.059712,0.14596,3,-57,5.5898,925.75,3
83,123,1.0576,-0.059712,0.14596,1,-57.5,6.162,924.25,3
84,123.25,1.0576,-0.059712,0.14596,1,-57.5,0.83449,923.25,3
85,123.5,1.0576,-0.059712,0.14596,3,-56.5,0.74858,923.75,3
86,124,1.0342,-0.036746,0.13456,1,-58,1.2441,922.75,3
87,124.25,1.0342,-0.036746,0.13456,3,-57,5.8997,925.25,3
88,124.75,1.0342,-0.036746,0.13456,3,-57,2.0893,921.75,3
89,124.83,1.0342,-0.036746,0.13456,3,-57,1.7211,922.25,3
90,125,1.0342,-0.036746,0.13456,3,-57.5,5.6236,925.75,3
91,125.25,1.0342,-0.036746,0.13456,3,-57,0.40344,924.25,3
92,125.5,1.0342,-0.036746,0.13456,1,-57.5,0.77159,923.25,3
93,126,1.1045,-0.071196,0.16876,3,-57,0.055223,924.75,3
94,126.25,1.1045,-0.071196,0.16876,1,-58,2.3899,921.25,3
95,126.5,1.1045,-0.071196,0.16876,1,-58,1.2164,922.75,3
96,127,1.1045,-0.071196,0.16876,3,-58,2.7566,920.75,3
97,127.25,1.1045,-0.071196,0.16876,3,-56.5,1.7779,922.25,3
98,127.75,1.128,-0.082679,0.19157,3,-56.5,0.40804,924.25,3
99,128,1.128,-0.082679,0.19157,3,-56.5,1.1336,923.25,3
100,128.25,1.128,-0.082679,0.19157,3,-58.5,6.1804,920.25,3
101,128.5,1.128,-0.082679,0.19157,3,-56.5,0.84983,923.75,3
102,128.6,1.128,-0.082679,0.19157,3,-57,0.032214,924.75,3
103,128.75,1.128,-0.082679,0.19157,3,-57.5,2.4283,921.25,3
104,129,1.128,-0.082679,0.19157,1,-57.5,1.1858,922.75,3
105,129.25,1.128,-0.082679,0.19157,1,-58,2.8103,920.75,3
106,129.5,1.128,-0.082679,0.19157,3,-57,2.1138,921.75,3
107,130,1.1397,-0.082679,0.18017,3,-56.5,0.38043,924.25,3
108,130.25,1.1397,-0.082679,0.18017,3,-56.5,0.38963,924.25,3
109,130.5,1.1397,-0.082679,0.18017,3,-56.5,1.1137,923.25,3
110,130.75,1.1397,-0.082679,0.18017,3,-56.5,0.7179,923.75,3
111,131,1.1397,-0.082679,0.18017,1,-58,5.6865,924.75,3
112,131.5,1.3273,-0.16306,0.25999,1,-58,5.2339,925.25,3
113,131.75,1.3273,-0.16306,0.25999,3,-58,5.8383,920.75,3
114,132.25,1.3273,-0.16306,0.25999,3,-56.5,1.7411,922.25,3
115,132.5,1.3273,-0.16306,0.25999,1,-58.5,4.7768,925.75,3
116,132.75,1.3273,-0.16306,0.25999,1,-57.5,6.0884,924.25,3
117,133,1.3273,-0.16306,0.25999,3,-58.5,3.0204,920.25,3
118,133.5,1.0928,-0.082679,0.15736,3,-57,0.010738,924.75,3
119,133.75,1.0928,-0.082679,0.15736,1,-57.5,1.218,922.75,3
120,134,1.0928,-0.082679,0.15736,3,-57,5.9242,925.25,3
121,134.25,1.0928,-0.082679,0.15736,3,-58,2.6937,920.75,3
