,0,1,2,3,4,5,6,7,8
0,0,0.68242,0.77856,0.088944,4,-57.5,5.2186,922.25,1
1,0.25,0.68242,0.77856,0.088944,4,-57,0.001534,924.25,1
2,1,0.68242,0.77856,0.088944,4,-57,0.18715,923.75,1
3,1.25,0.68242,0.77856,0.088944,4,-56.5,1.9788,924.75,1
4,2.5,0.75277,0.70966,0.088944,4,-58,4.4317,922.25,1
5,2.75,0.75277,0.70966,0.088944,4,-56.5,5.5791,924.25,1
6,3,0.75277,0.70966,0.088944,4,-57,3.5282,923.25,1
7,3.5,0.75277,0.70966,0.088944,4,-54,6.1144,923.75,1
8,4.25,0.84658,0.68669,0.14596,2,-68.5,0.87284,925.25,1
9,5.25,0.70587,0.75559,0.14596,4,-57,6.0408,924.25,1
10,6,0.70587,0.75559,0.14596,4,-56,5.5776,924.75,1
11,6.05,0.70587,0.75559,0.14596,4,-56,2.3961,924.75,1
12,7.25,0.7176,0.75559,0.12315,4,-57.5,5.0376,922.25,1
13,8.475,0.75277,0.73263,0.12315,4,-56.5,5.5438,924.75,1
14,9,0.75277,0.73263,0.12315,4,-57,4.5145,922.75,1
15,10.25,0.89348,0.70966,0.22578,4,-57.5,0.91579,923.25,1
16,10.75,0.67069,0.79004,0.066138,4,-56.5,5.5622,924.75,1
17,11.25,0.67069,0.79004,0.066138,4,-57.5,1.3407,922.75,1
18,12,0.72932,0.74411,0.11175,4,-57.5,4.9241,922.25,1
19,13,0.72932,0.74411,0.11175,3,-64,5.7632,923.75,1
20,13.75,0.72932,0.74411,0.11175,4,-57,4.5958,922.75,1
21,14,0.72932,0.74411,0.11175,4,-56.5,5.0974,925.25,1
22,14.75,0.8583,0.67521,0.18017,1,-67,1.4972,925.75,1
23,16.25,0.77622,0.75559,0.12315,1,-67.5,2.0862,925.25,1
24,17.5,0.92865,0.67521,0.20297,4,-57,0.81915,923.25,1
25,17.975,0.92865,0.67521,0.20297,3,-62.5,5.645,923.75,1
26,19.5,0.7176,0.75559,0.12315,4,-56.5,1.3837,925.75,1
27,20,0.7176,0.75559,0.12315,4,-56.5,0.80381,923.25,1
28,20.25,0.7176,0.75559,0.12315,4,-56.5,0.33901,923.75,1
29,21.25,0.7176,0.76708,0.14596,4,-56.5,5.2585,925.25,1
30,21.75,0.7176,0.76708,0.14596,3,-63.5,0.45866,921.75,1
31,22,0.7176,0.76708,0.14596,4,-56.5,1.6091,925.75,1
32,22.25,0.7176,0.76708,0.14596,4,-57,6.208,924.25,1
33,23,0.87003,0.74411,0.15736,4,-57,5.4963,924.75,1
34,23.5,0.87003,0.74411,0.15736,4,-57,4.5252,922.75,1
35,24.25,0.72932,0.73263,0.11175,4,-57,5.0008,922.25,1
36,24.5,0.72932,0.73263,0.11175,4,-56.5,1.4373,925.75,1
37,24.75,0.72932,0.73263,0.11175,4,-57,6.1375,924.25,1
38,25.25,0.72932,0.73263,0.11175,4,-57,3.6018,923.75,1
39,25.75,0.7645,0.74411,0.13456,4,-59.5,5.9856,921.25,1
40,26,0.7645,0.74411,0.13456,4,-56.5,1.9589,925.25,1
41,26.5,0.7645,0.74411,0.13456,4,-58.5,5.4963,921.75,1
42,26.75,0.7645,0.74411,0.13456,4,-56.5,1.4266,925.75,1
43,27.25,0.7645,0.74411,0.13456,3,-64.5,5.4717,924.25,1
44,27.975,0.7645,0.74411,0.13456,4,-56.5,5.6205,924.75,1
45,29.25,0.74105,0.75559,0.15736,3,-64.5,4.7507,925.75,1
46,30,0.83485,0.72114,0.15736,4,-57.5,3.5849,923.75,1
47,30.5,0.83485,0.72114,0.15736,4,-59,5.9994,921.25,1
48,31.25,0.96383,0.66373,0.22578,3,-64.5,0.6412,921.75,1
49,32.25,1.0225,0.64076,0.24859,4,-60,3.7782,920.25,1
50,33.25,1.0225,0.64076,0.24859,4,-57,4.5498,922.75,1
51,33.5,0.94038,0.65224,0.21438,3,-65,1.2885,920.75,1
52,34.25,0.94038,0.65224,0.21438,4,-56.5,1.4036,925.75,1
53,35,0.78795,0.75559,0.15736,4,-57,3.4929,923.75,1
54,35.25,0.78795,0.75559,0.15736,4,-56.5,5.6113,924.75,1
