,0,1,2,3,4,5,6,7,8
0,0,1.1866,0.043636,0.54506,4,-57.5,5.5361,920.25,3
1,0.5,1.1866,0.043636,0.54506,1,-61,0.87744,921.25,3
2,0.75,1.1866,0.043636,0.54506,1,-58.5,3.4729,925.75,3
3,1,1.1866,0.043636,0.54506,1,-60,5.9902,922.75,3
4,2.5,1.1866,0.055119,0.52226,1,-61,2.6707,923.25,3
5,3,1.1866,0.055119,0.52226,4,-57.5,4.8366,921.75,3
6,3.25,1.1866,0.055119,0.52226,1,-60,0.59365,925.75,3
7,4,1.0107,0.12402,0.43103,1,-60,4.0927,925.25,3
8,4.25,1.0107,0.12402,0.43103,1,-60.5,5.2907,923.75,3
9,4.75,1.0107,0.12402,0.43103,4,-56.5,0.89584,923.25,3
10,5.25,1.0107,0.12402,0.43103,4,-58,1.939,921.25,3
11,6,1.1045,0.078086,0.47665,4,-56.5,1.014,922.75,3
12,6.25,1.1045,0.078086,0.47665,1,-60,4.1157,925.25,3
13,6.75,1.1045,0.078086,0.47665,4,-56,0.57524,923.75,3
14,7,1.1045,0.078086,0.47665,1,-61.5,2.0279,924.25,3
15,8.25,1.2452,0.0091865,0.53366,4,-57,1.0692,922.75,3
16,8.5,1.2452,0.0091865,0.53366,1,-61.5,0.20402,922.25,3
17,8.75,1.2452,0.0091865,0.53366,1,-59.5,0.96794,925.25,3
18,9.25,1.2452,0.0091865,0.53366,4,-56.5,0.30526,923.75,3
19,9.5,1.2452,0.0091865,0.53366,4,-56,6.2617,924.25,3
20,10.5,1.1045,0.078086,0.46524,1,-59.5,0.65041,925.75,3
21,10.75,1.1045,0.078086,0.46524,1,-61.5,6.0792,922.75,3
22,11.25,1.1045,0.078086,0.46524,1,-60,4.1786,925.25,3
23,11.5,1.1045,0.078086,0.46524,1,-60.5,5.306,923.75,3
24,12,1.1045,0.078086,0.46524,4,-56,0.033748,924.25,3
25,13,0.99901,0.1355,0.40823,1,-59,3.6417,925.75,3
26,13.5,0.99901,0.1355,0.40823,1,-60,0.95567,925.25,3
27,14,0.99901,0.1355,0.40823,1,-61,2.2534,923.75,3
28,14.5,0.99901,0.1355,0.40823,1,-62,5.8092,923.25,3
29,15.5,1.0342,0.11254,0.41963,4,-57,0.89278,922.75,3
30,15.75,1.0342,0.11254,0.41963,1,-61.5,0.082835,922.25,3
31,16,1.0342,0.11254,0.41963,1,-59.5,4.0114,925.25,3
32,16.5,1.0342,0.11254,0.41963,4,-56,0.25311,923.75,3
33,18,0.99901,0.12402,0.41963,4,-57,1.0431,922.75,3
34,18.5,1.0694,0.10105,0.45384,1,-60,4.4455,924.75,3
35,19,1.0694,0.10105,0.45384,4,-58.5,1.9343,920.75,3
36,19.5,1.0694,0.10105,0.45384,4,-56.5,0.5507,923.25,3
37,19.75,1.0694,0.10105,0.45384,1,-62,3.9362,921.25,3
38,20.25,1.0694,0.10105,0.45384,1,-60,0.53229,925.75,3
39,20.5,1.0694,0.10105,0.45384,4,-57.5,1.2947,922.25,3
40,21.25,0.96383,0.14698,0.39683,4,-56,0.4694,923.75,3
41,21.5,0.96383,0.14698,0.39683,1,-61,4.9287,924.25,3
42,22.25,0.96383,0.14698,0.39683,1,-62.5,0.89584,921.25,3
43,23,0.98728,0.15847,0.38542,1,-61,0.069029,922.25,3
44,23.5,0.98728,0.15847,0.38542,1,-59.5,4.0973,925.25,3
45,23.75,0.98728,0.15847,0.38542,4,-56,0.34515,923.75,3
46,24,0.98728,0.15847,0.38542,4,-56,0.15493,924.25,3
47,25,1.1397,0.066602,0.47665,1,-58,3.7429,925.75,3
48,25.25,1.1397,0.066602,0.47665,4,-57,0.76392,922.75,3
49,25.5,1.1397,0.066602,0.47665,1,-62,0.10278,922.25,3
50,26,1.1397,0.066602,0.47665,1,-59,4.4439,924.75,3
51,26.5,1.1163,0.10105,0.44244,1,-59.5,4.8735,924.25,3
52,27.25,1.1163,0.10105,0.44244,1,-63.5,0.99862,921.25,3
53,27.75,1.1163,0.10105,0.44244,4,-56.5,1.0477,922.75,3
54,28,1.1163,0.10105,0.44244,4,-57,0.98942,922.75,3
55,28.5,0.94038,0.15847,0.36262,4,-56,0.18715,923.75,3
56,28.75,0.94038,0.15847,0.36262,4,-58,1.8945,920.75,3
57,29.25,0.94038,0.15847,0.36262,1,-60.5,5.6512,923.25,3
58,30.25,1.1514,-0.0022966,0.47665,4,-57,1.1305,922.75,3
59,30.5,1.1514,-0.0022966,0.47665,4,-57,1.4603,922.25,3
60,30.75,1.1514,-0.0022966,0.47665,1,-60.5,4.4577,925.25,3
