,0,1,2,3,4,5,6,7,8
0,0,0.2134,1.0197,0.0091224,1,-55.5,2.6967,925.75,1
1,0.5,0.2134,1.0197,0.0091224,3,-66.5,0.64427,922.75,1
2,1,0.33066,0.96229,0.077541,1,-55.5,3.8488,924.75,1
3,1.25,0.33066,0.96229,0.077541,1,-57.5,4.7185,923.75,1
4,1.5,0.33066,0.96229,0.077541,4,-55,5.9887,924.25,1
5,1.75,0.33066,0.96229,0.077541,1,-56.5,4.3243,924.25,1
6,2.5,0.33066,0.96229,0.077541,1,-61.5,0.087437,921.75,1
7,2.75,0.33066,0.96229,0.077541,1,-55.5,0.053689,925.75,1
8,3,0.33066,0.96229,0.077541,4,-57,4.8412,922.25,1
9,3.25,0.33066,0.96229,0.077541,1,-56,3.6493,925.25,1
10,4,0.1665,1.0197,0.0091224,1,-57,4.2062,924.25,1
11,4.25,0.1665,1.0197,0.0091224,4,-56.5,0.43105,923.25,1
12,5,0.1665,1.0197,0.0091224,1,-56,0.024544,925.75,1
13,5.5,0.1665,1.0197,0.0091224,4,-59.5,1.465,922.25,1
14,5.75,0.1665,1.0197,0.0091224,1,-58,0.61206,924.75,1
15,6,0.1665,1.0197,0.0091224,4,-56,6.0362,923.75,1
16,7.25,0.27203,1.0082,-0.013684,4,-58.5,4.7415,921.75,1
17,7.5,0.27203,1.0082,-0.013684,1,-55.5,5.8997,925.75,1
18,7.75,0.27203,1.0082,-0.013684,3,-65,0.71023,922.75,1
19,8.25,0.27203,1.0082,-0.013684,4,-54.5,1.6322,925.25,1
20,8.35,0.27203,1.0082,-0.013684,3,-62,2.6415,924.75,1
21,9,0.24858,1.0082,0.031928,4,-55,5.7954,924.25,1
22,9.25,0.24858,1.0082,0.031928,4,-56.5,0.47247,923.25,1
23,9.75,0.24858,1.0082,0.031928,4,-53.5,1.4266,925.75,1
24,10.5,0.24858,1.0082,0.043332,1,-56.5,0.31753,925.25,1
25,10.75,0.24858,1.0082,0.043332,1,-57.5,3.8718,924.75,1
26,11,0.24858,1.0082,0.043332,4,-56,6.2004,923.75,1
27,11.25,0.24858,1.0082,0.043332,4,-55,5.7892,924.25,1
28,11.5,0.24858,1.0082,0.043332,3,-66,0.34975,923.25,1
29,12.25,0.24858,1.0082,0.043332,1,-62,6.2586,921.75,1
30,12.75,0.31893,0.97377,0.066138,4,-56.5,4.6173,922.25,1
31,13,0.31893,0.97377,0.066138,3,-62,2.347,925.25,1
32,13.25,0.31893,0.97377,0.066138,4,-55,5.5591,924.75,1
33,13.325,0.31893,0.97377,0.066138,4,-56,0.2393,923.75,1
34,13.75,0.31893,0.97377,0.066138,1,-55,4.5206,924.25,1
35,14.25,0.28376,0.97377,0.088944,4,-58.5,5.3843,921.25,1
36,14.75,0.28376,0.97377,0.088944,1,-56.5,0.17794,925.75,1
37,15,0.28376,0.97377,0.088944,1,-61,2.5832,922.75,1
38,15.5,0.28376,0.97377,0.088944,1,-56,0.42798,925.25,1
39,15.575,0.28376,0.97377,0.088944,4,-55,5.6681,924.75,1
40,15.75,0.28376,0.97377,0.088944,3,-60.5,6.1144,924.75,1
41,16.25,0.28376,0.97377,0.066138,1,-55.5,4.2829,924.25,1
42,17.25,0.28376,0.97377,0.066138,1,-54,6.096,925.75,1
43,17.35,0.28376,0.97377,0.066138,4,-54.5,1.3346,925.75,1
44,17.5,0.28376,0.97377,0.066138,4,-58,3.9485,922.75,1
45,18,0.14305,1.0427,-0.0022806,1,-55,3.9024,924.75,1
46,18.25,0.14305,1.0427,-0.0022806,1,-55,3.9024,924.75,1
47,18.325,0.14305,1.0427,-0.0022806,3,-61.5,0.52002,923.75,1
48,18.75,0.14305,1.0427,-0.0022806,1,-55.5,4.2752,924.25,1
49,19.25,0.14305,1.0427,-0.0022806,1,-60.5,0.19635,921.25,1
50,19.75,0.14305,1.0427,-0.0022806,4,-54.5,1.2625,925.75,1
51,19.85,0.14305,1.0427,-0.0022806,1,-57,5.3797,922.75,1
52,20.5,0.17823,1.0197,0.0091224,4,-55.5,2.1844,924.75,1
53,20.6,0.17823,1.0197,0.0091224,1,-55,3.835,924.75,1
54,20.75,0.17823,1.0197,0.0091224,1,-56,4.6572,923.75,1
55,21,0.17823,1.0197,0.0091224,1,-55.5,4.2491,924.25,1
56,21.25,0.17823,1.0197,0.0091224,4,-58,3.4423,923.25,1
57,22,0.17823,1.0197,0.0091224,3,-61,2.169,925.75,1
58,22.5,0.17823,1.0197,0.0091224,1,-60,5.5622,922.25,1
59,23,0.15478,1.0427,-0.013684,4,-55.5,2.1016,924.75,1
