,0,1,2,3,4,5,6,7,8
0,0,0.56517,0.92784,0.031928,3,-58.5,5.5315,922.75,4
1,3.875,0.7645,0.73263,-0.070699,3,-66,4.4577,921.25,4
2,3.9,0.23685,1.0082,-0.20754,3,-59.5,0.21936,922.25,4
3,4.45,0.7176,0.68669,-0.03649,2,-60,0.7808,923.25,1
4,4.7,0.7176,0.68669,-0.03649,1,-68,0.82221,922.75,1
5,5.2,0.64724,0.85894,-0.013684,1,-68,2.123,921.75,1
6,5.7,0.78795,0.80152,0.031928,2,-59,1.3453,920.75,1
7,6.95,0.70587,0.81301,-0.013684,3,-58.5,1.6828,923.25,1
8,8.7,0.69414,0.81301,0.0091224,1,-68,5.8445,920.25,1
9,8.95,0.69414,0.81301,0.0091224,2,-59,0.28379,922.25,1
10,9.2,0.63552,0.85894,0.0091224,2,-60,4.7553,925.25,1
11,9.95,0.8114,0.76708,0.031928,2,-58.5,0.70563,921.75,1
12,10.95,0.48309,0.90487,-0.082102,2,-58.5,0.93573,921.25,1
13,11.45,0.72932,0.82449,0.0091224,2,-59,0.2485,922.25,1
14,11.7,0.72932,0.82449,0.0091224,2,-60,4.7032,925.25,1
15,11.95,0.72932,0.82449,0.0091224,2,-59,5.8383,923.25,1
16,12.2,0.72932,0.82449,0.0091224,2,-59.5,4.9686,924.75,1
17,12.45,0.82312,0.77856,0.054735,3,-58.5,0.86517,924.25,1
18,13.7,0.67069,0.83597,-0.0022806,3,-59,1.2395,923.75,1
19,14.95,0.50654,0.90487,-0.082102,2,-59.5,5.1787,924.25,1
20,15.45,0.50654,0.90487,-0.082102,2,-59.5,1.0538,920.75,1
21,15.95,0.54171,0.91636,-0.070699,2,-59.5,5.645,923.75,1
22,16.2,0.54171,0.91636,-0.070699,2,-59.5,0.32827,922.25,1
23,17.2,0.72932,0.80152,0.020525,3,-59.5,0.62893,924.75,1
24,17.95,0.56517,0.89339,-0.082102,1,-66.5,5.9074,921.25,1
25,18.2,0.56517,0.89339,-0.082102,2,-59,0.73017,921.25,1
26,18.95,0.56517,0.88191,-0.059296,3,-59.5,0.43258,925.25,1
27,19.2,0.56517,0.88191,-0.059296,2,-59,5.7632,923.25,1
28,19.7,0.72932,0.81301,0.0091224,1,-67,5.4932,921.75,1
29,20.7,0.56517,0.89339,-0.059296,1,-65,0.18254,920.25,1
30,20.95,0.56517,0.89339,-0.059296,3,-59,1.1582,923.75,1
31,23.45,0.7176,0.82449,-0.0022806,3,-59.5,4.2798,923.75,1
32,23.7,0.74105,0.83597,-0.013684,1,-68,1.3576,922.25,1
33,23.95,0.74105,0.83597,-0.013684,2,-59,5.9043,923.25,1
34,24.45,0.54171,0.89339,-0.082102,3,-59,0.69336,924.75,1
35,24.7,0.54171,0.89339,-0.082102,1,-67,2.3286,921.75,1
36,24.95,0.57689,0.88191,-0.059296,3,-60,0.3114,925.75,1
37,25.2,0.57689,0.88191,-0.059296,1,-66.5,3.2198,920.75,1
38,25.45,0.52999,0.91636,-0.082102,2,-58.5,1.4036,920.25,1
39,25.7,0.52999,0.91636,-0.082102,1,-66.5,3.5205,920.25,1
40,25.95,0.52999,0.91636,-0.082102,3,-58,1.152,923.75,1
41,26.2,0.75277,0.80152,0.020525,1,-68,5.099,922.25,1
42,26.7,0.75277,0.80152,0.020525,2,-59,6.0086,922.75,1
