,0,1,2,3,4,5,6,7,8
0,0,0.060972,0.99674,-0.16192,3,-59.5,4.7615,924.25,4
1,0.25,0.060972,0.99674,-0.16192,3,-60,0.93573,924.75,4
2,1.5,-0.021106,0.82449,-0.082102,3,-65.5,4.1126,922.25,4
3,3.5,0.20168,0.98526,-0.082102,2,-64,5.6834,921.25,1
4,3.75,0.20168,0.98526,-0.082102,3,-59,1.6797,920.75,1
5,4.25,0.22513,0.99674,-0.047893,3,-62,6.0838,923.25,1
6,5.5,0.22513,0.99674,-0.047893,2,-61.5,0.34821,923.75,1
7,6.5,0.42446,0.46851,-0.8461,2,-49,5.2677,922.25,1
8,6.575,0.35411,0.48,-0.86891,2,-48.5,4.3657,923.25,1
9,6.6,0.35411,0.48,-0.86891,2,-48,4.332,923.25,1
10,6.75,0.33066,0.49148,-0.93733,2,-50.5,0.0061359,925.25,1
11,7,0.28376,0.46851,-0.97154,3,-59.5,1.0446,920.25,1
12,7.1,0.28376,0.46851,-0.97154,3,-59.5,0.80227,920.25,1
13,7.25,0.28376,0.46851,-0.97154,3,-66,0.25004,925.75,1
14,7.5,0.48309,0.38813,-0.90312,2,-48.5,2.3746,924.25,1
15,7.575,0.45964,0.28478,-0.91452,2,-49.5,2.0709,924.75,3
16,7.75,0.42446,0.3422,-0.92593,3,-59.5,0.91118,922.75,3
17,8,0.41273,0.35368,-0.99434,3,-65,5.8537,923.75,3
18,8.5,0.41273,0.35368,-0.99434,3,-62.5,0.23317,920.75,3
19,9,0.38928,0.33072,-0.97154,2,-52,2.4329,922.25,3
20,9.075,0.38928,0.33072,-0.97154,3,-59,6.2586,922.25,3
21,9.1,0.38928,0.33072,-0.97154,3,-60,5.5914,923.25,3
22,9.5,0.084423,0.45703,-1.0286,3,-59,1.0216,920.25,3
23,10.75,-0.068007,0.3422,-0.99434,2,-60.5,6.1727,921.25,3
24,249.75,0.28376,0.28478,-1.0172,2,-52.5,1.6904,922.25,3
25,250,0.28376,0.28478,-1.0172,3,-61.5,2.0172,923.25,3
26,250.5,0.24858,0.30775,-1.0286,2,-50,5.8,920.25,3
27,250.75,0.42446,0.25033,-0.98294,3,-68.5,2.1292,924.25,3
28,251.25,0.42446,0.25033,-0.98294,2,-53,1.7564,922.75,3
29,253.5,0.096148,0.42258,-1.0286,2,-54,1.2594,922.75,1
30,255.25,0.45964,0.93932,-0.013684,3,-59.5,4.582,920.25,1
