,0,1,2,3,4,5,6,7,8
0,0,0.61207,0.90487,-0.013684,3,-60,5.0683,921.75,4
1,1.25,0.61207,0.90487,-0.013684,3,-62,6.1957,920.75,4
2,2.25,0.060972,1.0542,0.020525,2,-66,4.6955,925.25,1
3,3.5,0.31893,0.92784,-0.53822,2,-58.5,0.13499,925.75,1
4,4,0.56517,0.032153,-0.94873,3,-59.5,4.5544,920.25,3
5,4.25,0.56517,0.032153,-0.94873,2,-51.5,2.1215,923.75,3
6,4.3,0.45964,0.078086,-0.97154,2,-50,2.8026,922.25,3
7,5,0.45964,0.089569,-0.89172,3,-59,5.6159,922.75,3
8,5.25,0.45964,0.089569,-0.89172,3,-59.5,1.5493,924.75,3
9,5.3,0.45964,0.089569,-0.89172,2,-51.5,2.6308,921.75,3
10,5.75,0.68242,0.21588,-0.92593,3,-59,1.4189,925.75,3
11,5.825,0.68242,0.21588,-0.92593,3,-59,4.7461,925.75,3
12,6,0.68242,0.21588,-0.92593,2,-49,3.6095,920.75,3
13,6.05,0.31893,0.18143,-0.91452,2,-48.5,0.37276,920.75,3
14,6.1,0.33066,0.26182,-1.0286,2,-49.5,6.2126,921.25,3
15,6.25,0.33066,0.26182,-1.0286,2,-50,6.2234,921.25,3
16,6.325,0.49481,0.33072,-0.94873,3,-64.5,1.1152,920.25,3
17,6.5,0.49481,0.33072,-0.94873,2,-51,6.0562,920.25,3
18,7.75,0.1665,0.52593,-0.99434,2,-51.5,2.166,921.75,3
19,7.825,0.1665,0.52593,-0.99434,3,-69,6.2786,921.75,3
20,8.5,0.24858,0.46851,-0.98294,2,-50.5,2.8455,920.75,3
21,8.575,0.37756,0.39961,-0.92593,3,-68,0.73784,920.75,3
22,8.75,0.37756,0.39961,-0.92593,3,-68.5,0.33134,921.25,3
23,9,0.37756,0.39961,-0.92593,3,-71,1.7687,923.75,3
24,9.75,0.43619,0.36516,-0.90312,2,-53,1.4772,923.25,3
25,9.825,0.20168,0.46851,-0.98294,2,-52,1.7395,922.75,3
26,10,0.20168,0.46851,-0.98294,2,-52,1.7334,922.75,3
27,10.25,0.51826,0.33072,-0.86891,3,-70,0.16414,921.75,3
28,10.825,0.51826,0.33072,-0.86891,3,-68.5,0.72097,920.75,3
29,11,0.51826,0.33072,-0.86891,3,-69.5,0.28225,921.25,3
30,11.75,0.48309,0.35368,-0.89172,2,-51.5,2.0279,922.25,3
31,11.825,0.48309,0.35368,-0.89172,3,-69.5,6.0132,922.25,3
32,12,0.34238,0.43406,-0.96014,2,-52.5,1.5079,923.25,3
33,12.25,0.23685,0.44555,-0.98294,3,-69.5,5.6911,922.75,3
