,0,1,2,3,4,5,6,7,8
0,0,0.35411,0.95081,0.0091224,2,-65,5.6941,923.75,4
1,0.75,0.35411,0.95081,0.0091224,2,-66,5.7524,922.75,4
2,1.25,0.35411,0.95081,0.0091224,3,-59,5.7248,921.75,4
3,4.75,-0.0093803,0.90487,0.25999,1,-62,4.8627,920.25,1
4,5,0.48309,0.88191,-0.20754,3,-58.5,0.36816,922.25,1
5,5.5,0.45964,0.87042,-0.40139,3,-59.5,1.1029,922.75,1
6,6.25,0.67069,0.67521,-0.60664,2,-53.5,0.84676,924.25,1
7,6.5,0.70587,0.46851,-0.69787,3,-59,1.6306,925.75,1
8,6.75,0.43619,0.39961,-0.89172,2,-50.5,1.9988,921.25,1
9,7,0.42446,0.35368,-1.0172,2,-51,5.5852,920.25,3
10,7.5,0.69414,0.33072,-0.8119,2,-51.5,0.57524,922.25,3
11,8.25,0.63552,0.26182,-0.78909,3,-59,6.0792,924.75,3
12,8.75,0.63552,0.26182,-0.78909,3,-58,5.1296,924.25,3
13,9.25,0.9521,0.15847,-0.48121,3,-61,0.046019,921.25,3
14,9.5,0.78795,0.33072,-0.447,3,-66.5,4.513,920.25,3
15,10,0.78795,0.33072,-0.447,3,-65,0.49854,925.25,3
16,10.5,0.78795,0.33072,-0.447,3,-61,2.1598,922.75,3
17,12.25,1.2335,-0.20899,-0.26455,2,-61.5,4.9164,922.25,3
18,13.25,1.2335,-0.20899,-0.26455,2,-58.5,5.1941,921.75,3
19,14,1.2335,-0.20899,-0.26455,3,-67.5,0.9434,920.75,3
20,14.5,1.2335,-0.20899,-0.26455,2,-58.5,1.0845,923.75,3
21,14.75,1.2335,-0.20899,-0.26455,3,-64,0.2347,922.25,3
22,15.75,1.2101,-0.17454,0.020525,3,-66,0.22396,921.75,3
23,16.5,1.2101,-0.17454,0.020525,2,-56.5,5.6911,920.75,3
24,16.75,1.2101,-0.17454,0.020525,3,-66.5,0.53229,921.25,3
25,17.75,1.0576,-0.094162,-0.0022806,3,-65.5,5.8445,922.75,3
26,18.25,1.0576,-0.094162,-0.0022806,3,-66,0.23163,921.75,3
27,18.75,1.0576,-0.094162,-0.0022806,3,-67,0.83142,920.75,3
28,20,1.3039,-0.22048,0.088944,2,-57.5,4.2476,923.25,3
29,20.5,1.3039,-0.22048,0.088944,3,-63.5,1.2118,924.75,3
30,20.75,1.3039,-0.22048,0.088944,2,-58.5,0.52769,924.25,3
31,21.5,1.3039,-0.22048,0.088944,2,-56.5,5.5116,921.25,3
32,21.75,1.3039,-0.22048,0.088944,3,-66,1.1443,920.25,3
33,22.75,1.1045,-0.11713,0.0091224,2,-57.5,1.4021,922.75,3
34,23,1.1045,-0.11713,0.0091224,2,-56.5,5.122,921.75,3
35,23.25,1.1045,-0.11713,0.0091224,3,-63.5,1.6398,924.25,3
36,23.75,1.1045,-0.11713,0.0091224,3,-65.5,0.632,921.25,3
37,24.25,1.1045,-0.11713,0.0091224,2,-58,0.8621,923.75,3
38,25,1.2218,-0.17454,0.043332,3,-64,5.7984,922.75,3
39,25.75,1.2218,-0.17454,0.043332,3,-63.5,1.6352,924.25,3
40,27,1.1983,-0.16306,0.043332,3,-64.5,6.2203,922.25,3
41,27.75,1.1983,-0.16306,0.043332,3,-63.5,5.8491,922.75,3
42,28,1.1983,-0.16306,0.043332,2,-58.5,0.51082,924.25,3
43,29.25,1.1866,-0.17454,0.054735,3,-63,2.0356,923.75,3
44,29.75,1.1866,-0.17454,0.054735,3,-63,5.4963,923.25,3
45,30.25,1.1866,-0.17454,0.054735,2,-58.5,0.18101,924.75,3
46,31,1.1163,-0.11713,0.020525,3,-65.5,4.177,920.75,3
47,31.5,1.1163,-0.11713,0.020525,3,-66,1.2701,920.25,3
48,32,1.1163,-0.11713,0.020525,3,-64,6.2817,922.25,3
49,32.25,1.1163,-0.11713,0.020525,2,-57,1.4082,922.75,3
50,32.75,1.1163,-0.11713,0.020525,3,-62.5,1.3023,924.75,3
51,33.75,1.1045,-0.12861,0.020525,3,-65,0.97408,921.25,3
52,34.5,1.339,-0.24344,0.077541,3,-62,2.6078,923.25,3
53,35,1.339,-0.24344,0.077541,3,-61.5,1.511,924.75,3
54,36.75,1.0342,-0.048229,-0.10491,3,-62,1.1351,925.25,3
55,37.75,1.0928,-0.094162,-0.025087,3,-63,3.6064,921.75,3
56,38,1.0928,-0.094162,-0.025087,2,-58.5,6.0439,925.75,3
57,38.5,1.0928,-0.094162,-0.025087,3,-63.5,3.9684,921.25,3
58,39,1.1514,-0.11713,-0.0022806,3,-62.5,0.13499,922.25,3
59,39.75,1.1514,-0.11713,-0.0022806,3,-62.5,6.0945,922.75,3
60,40,1.1514,-0.11713,-0.0022806,3,-62,1.4956,924.75,3
61,41,1.1514,-0.12861,0.0091224,3,-63,3.907,921.25,3
62,41.5,1.2452,-0.15158,0.043332,3,-62.5,3.2444,922.25,3
63,42.5,1.2921,-0.20899,0.066138,3,-63,0.46173,921.75,3
64,43,1.2921,-0.20899,0.066138,3,-62.5,0.73017,925.75,3
65,43.25,1.2921,-0.20899,0.066138,3,-63,3.9178,921.25,3
66,43.5,1.2921,-0.20899,0.066138,3,-63.5,1.3944,920.25,3
67,44.5,1.0811,-0.094162,-0.03649,3,-62,6.0776,922.75,3
68,45.25,1.0576,-0.094162,-0.047893,2,-57.5,0.632,924.25,3
69,46,1.0694,-0.071196,-0.047893,3,-63.5,4.5314,920.25,3
70,47,1.1749,-0.14009,0.020525,3,-62,6.0838,922.75,3
71,47.25,1.1749,-0.14009,0.020525,3,-61.5,1.4527,924.75,3
72,48,1.1045,-0.10565,-0.025087,3,-63,4.2415,920.75,3
73,48.5,1.1045,-0.10565,-0.025087,3,-63,1.4113,920.25,3
74,48.75,1.1045,-0.10565,-0.025087,3,-62.5,0.081301,922.25,3
75,49.25,1.1045,-0.10565,-0.025087,3,-61.5,5.6849,923.25,3
76,49.5,1.1045,-0.10565,-0.025087,3,-62,6.0592,922.75,3
77,50.25,1.0225,-0.059712,-0.059296,3,-62.5,0.6995,925.75,3
78,50.5,1.0225,-0.059712,-0.059296,3,-63,3.8794,921.25,3
79,51.25,1.1045,-0.094162,-0.025087,3,-62.5,0.17027,922.25,3
80,52.25,1.339,-0.20899,0.066138,3,-62.5,0.46019,921.75,3
81,52.75,1.339,-0.20899,0.066138,2,-58.5,5.9534,925.75,3
82,53,1.339,-0.20899,0.066138,3,-63,4.2123,920.75,3
83,53.75,1.2687,-0.16306,0.066138,3,-62,0.14266,922.25,3
84,54,1.2687,-0.16306,0.066138,3,-61.5,2.5571,923.25,3
85,54.5,1.2687,-0.16306,0.066138,3,-62,1.4266,924.75,3
86,55.25,1.2218,-0.16306,0.031928,2,-58.5,5.9488,925.75,3
87,55.5,1.2218,-0.16306,0.031928,3,-63,3.8794,921.25,3
88,56.25,1.2101,-0.16306,0.020525,3,-62.5,0.14573,922.25,3
89,56.5,1.2101,-0.16306,0.020525,3,-61.5,2.5341,923.25,3
90,57.25,1.3273,-0.19751,0.077541,3,-62.5,3.5558,921.75,3
91,57.75,1.3273,-0.19751,0.077541,3,-62.5,0.6366,925.75,3
92,58,1.3273,-0.19751,0.077541,3,-63,0.7133,921.25,3
93,58.25,1.3273,-0.19751,0.077541,3,-61.5,2.1644,923.75,3
94,59,1.0928,-0.10565,-0.025087,3,-61.5,2.5295,923.25,3
95,59.25,1.0928,-0.10565,-0.025087,3,-61.5,1.4113,924.75,3
96,59.75,1.0928,-0.10565,-0.025087,3,-63,0.39884,921.75,3
97,60.5,1.3156,-0.17454,0.066138,3,-63,3.9377,921.25,3
98,60.75,1.3156,-0.17454,0.066138,3,-61.5,2.1875,923.75,3
99,61,1.3156,-0.17454,0.066138,2,-58.5,0.018408,925.25,3
100,61.75,1.3508,-0.20899,0.066138,3,-61.5,1.4327,924.75,3
101,62.25,1.3508,-0.20899,0.066138,2,-58.5,5.9595,925.75,3
102,63,1.2335,-0.15158,0.043332,3,-63,3.9301,921.25,3
103,63.25,1.2335,-0.15158,0.043332,3,-61.5,2.1798,923.75,3
104,63.75,1.2335,-0.15158,0.043332,3,-62,1.0953,925.25,3
105,64.5,1.1045,-0.10565,-0.013684,3,-63,0.40804,921.75,3
106,64.75,1.1045,-0.10565,-0.013684,3,-62.5,0.65961,925.75,3
107,65.75,1.2921,-0.18603,0.054735,3,-62.5,0.11198,922.25,3
108,66.5,1.1514,-0.11713,0.0091224,3,-61.5,1.3975,924.75,3
109,67,1.1514,-0.11713,0.0091224,3,-61.5,1.7503,924.25,3
110,67.75,1.2452,-0.14009,0.031928,3,-62.5,3.9423,921.25,3
111,68.75,1.1632,-0.12861,0.0091224,3,-61.5,2.4789,923.25,3
112,69,1.1632,-0.12861,0.0091224,2,-58,0.26845,924.75,3
113,69.75,1.2218,-0.14009,0.043332,2,-58.5,5.9518,925.75,3
114,70,1.2218,-0.14009,0.043332,3,-63,4.2154,920.75,3
115,70.75,0.97555,-0.048229,-0.070699,3,-62,0.11045,922.25,3
116,71.25,0.97555,-0.048229,-0.070699,3,-61.5,2.482,923.25,3
117,72,1.1045,-0.10565,-0.013684,3,-62,1.7441,924.25,3
118,72.75,1.1045,-0.082679,-0.013684,3,-63.5,1.4573,920.25,3
119,73,1.1045,-0.082679,-0.013684,3,-62.5,0.10738,922.25,3
120,73.5,1.1045,-0.082679,-0.013684,3,-61.5,5.6236,923.25,3
121,73.75,1.1045,-0.082679,-0.013684,3,-62,2.8532,922.75,3
122,74.5,1.0694,-0.071196,-0.047893,3,-62.5,0.63967,925.75,3
123,75.5,1.1163,-0.10565,-0.013684,3,-61.5,2.1338,923.75,3
124,75.75,1.1163,-0.10565,-0.013684,3,-62,1.1167,925.25,3
125,76,1.1163,-0.10565,-0.013684,3,-61.5,5.6895,923.25,3
126,76.25,1.1163,-0.10565,-0.013684,3,-62,1.4573,924.75,3
127,77,1.1163,-0.10565,-0.0022806,3,-62.5,0.69489,925.75,3
128,77.5,1.1163,-0.10565,-0.0022806,3,-63,0.71944,921.25,3
129,78.25,1.339,-0.19751,0.066138,3,-62,1.0523,925.25,3
130,78.5,1.339,-0.19751,0.066138,3,-62,6.0117,922.75,3
131,79,1.339,-0.19751,0.066138,3,-61.5,1.4588,924.75,3
132,79.25,1.339,-0.19751,0.066138,3,-61.5,1.7917,924.25,3
133,79.75,1.0459,-0.048229,-0.03649,3,-63,3.8871,921.25,3
134,80.25,1.0459,-0.048229,-0.03649,3,-61.5,2.0632,923.75,3
135,80.75,1.0459,-0.048229,-0.03649,3,-62,1.0477,925.25,3
136,81.25,1.0928,-0.071196,-0.025087,3,-62,2.8962,922.75,3
137,81.5,1.0928,-0.071196,-0.025087,3,-63,0.50468,921.75,3
138,82.5,1.3508,-0.20899,0.077541,3,-64,4.5897,920.25,3
139,83.25,1.2218,-0.15158,0.043332,3,-61.5,5.7049,923.25,3
140,83.5,1.2218,-0.15158,0.043332,3,-62,2.9713,922.75,3
141,84,1.2218,-0.15158,0.043332,3,-62.5,3.677,921.75,3
142,84.25,1.2218,-0.15158,0.043332,2,-58.5,5.9657,925.75,3
143,85.25,1.1866,-0.14009,0.031928,3,-61.5,2.1476,923.75,3
144,86,1.128,-0.10565,-0.0022806,3,-62,6.0792,922.75,3
145,86.75,1.0928,-0.094162,-0.025087,3,-61.5,1.781,924.25,3
146,87.25,1.0928,-0.094162,-0.025087,3,-63.5,3.9607,921.25,3
147,87.75,1.0928,-0.059712,-0.047893,3,-62.5,0.15186,922.25,3
148,89.5,1.1632,-0.12861,-0.0022806,3,-63,0.76085,921.25,3
149,90.25,1.2218,-0.14009,0.031928,3,-62,1.017,925.25,3
150,91,1.0694,-0.059712,-0.03649,3,-61.5,1.4082,924.75,3
151,91.5,1.0694,-0.059712,-0.03649,3,-61.5,1.7733,924.25,3
152,92,1.1163,-0.10565,-0.013684,3,-63,3.8595,921.25,3
153,92.5,1.1163,-0.10565,-0.013684,3,-61.5,2.0678,923.75,3
154,93.5,1.2101,-0.15158,0.043332,3,-61.5,1.4266,924.75,3
